Profile	Rawfilename	yyyy-mm-dd hh:mm	Depth [m]	Sampled volume [L]	living [# m-3]	living>Eukaryota [# m-3]	living>Eukaryota>Harosa [# m-3]	living>Eukaryota>Harosa>Rhizaria [# m-3]	living>Eukaryota>Harosa>Rhizaria>Retaria [# m-3]	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea [# m-3]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea [# m-3]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria [# m-3]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack [# m-3]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey [# m-3]	not-living [# m-3]	not-living>detritus [# m-3]	not-living>detritus>fiber [# m-3]	not-living>plastic [# m-3]	not-living>plastic>fiber [# m-3]	living biovolume [mm3 l-1]	living>Eukaryota biovolume [mm3 l-1]	living>Eukaryota>Harosa biovolume [mm3 l-1]	living>Eukaryota>Harosa>Rhizaria biovolume [mm3 l-1]	living>Eukaryota>Harosa>Rhizaria>Retaria biovolume [mm3 l-1]	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea biovolume [mm3 l-1]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea biovolume [mm3 l-1]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria biovolume [mm3 l-1]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack biovolume [mm3 l-1]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey biovolume [mm3 l-1]	not-living biovolume [mm3 l-1]	not-living>detritus biovolume [mm3 l-1]	not-living>detritus>fiber biovolume [mm3 l-1]	not-living>plastic biovolume [mm3 l-1]	not-living>plastic>fiber biovolume [mm3 l-1]	living avgesd [mm]	living>Eukaryota avgesd [mm]	living>Eukaryota>Harosa avgesd [mm]	living>Eukaryota>Harosa>Rhizaria avgesd [mm]	living>Eukaryota>Harosa>Rhizaria>Retaria avgesd [mm]	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea avgesd [mm]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea avgesd [mm]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria avgesd [mm]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack avgesd [mm]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey avgesd [mm]	not-living avgesd [mm]	not-living>detritus avgesd [mm]	not-living>detritus>fiber avgesd [mm]	not-living>plastic avgesd [mm]	not-living>plastic>fiber avgesd [mm]
brusample01	HDR20191121010000	2019-11-21 01:00:00	292.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	15.837311721166639	15.837311721166639	15.837311721166639	15.837311721166639	15.837311721166639	0	15.837311721166639	15.837311721166639	9.247530731465664	6.589780989700938	11.876200604597258	4.167160867761593	4.167160867761593	7.7090397368357	7.7090397368357	1.50156485517426	1.50156485517426	1.50156485517426	1.50156485517426	1.50156485517426		1.50156485517426	1.50156485517426	1.58627178483524	1.41685792551328	1.20053386952286	1.2161394061391	1.2161394061391	1.18492833290662	1.18492833290662
brusample01	HDR20191121010000	2019-11-21 01:00:00	297.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	15.629651860089117	15.629651860089117	15.629651860089117	15.629651860089117	15.629651860089117	0	15.629651860089117	15.629651860089117	9.117387407376285	6.512264452712894	11.795139044334249	4.167160867761593	4.167160867761593	7.627978176572655	7.627978176572655	1.49503709591581	1.49503709591581	1.49503709591581	1.49503709591581	1.49503709591581		1.49503709591581	1.49503709591581	1.5787951762757	1.41127901555592	1.19844991059485	1.2161394061391	1.2161394061391	1.1807604150506	1.1807604150506
brusample01	HDR20191121010000	2019-11-21 01:00:00	302.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	15.412129607474338	15.412129607474338	15.412129607474338	15.412129607474338	15.412129607474338	0	15.412129607474338	15.412129607474338	8.977094413425222	6.435035194049142	11.714363620559029	4.167160867761593	4.167160867761593	7.547202752797469	7.547202752797469	1.4881673519918	1.4881673519918	1.4881673519918	1.4881673519918	1.4881673519918		1.4881673519918	1.4881673519918	1.57065535111487	1.40567935286872	1.19635856939256	1.2161394061391	1.2161394061391	1.17657773264601	1.17657773264601
brusample01	HDR20191121010000	2019-11-21 01:00:00	307.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	15.196769263391596	15.196769263391596	15.196769263391596	15.196769263391596	15.196769263391596	0	15.196769263391596	15.196769263391596	8.848238404341833	6.348530859049806	11.63387535049956	4.167160867761593	4.167160867761593	7.466714482737983	7.466714482737983	1.48122810465524	1.48122810465524	1.48122810465524	1.48122810465524	1.48122810465524		1.48122810465524	1.48122810465524	1.56310404752624	1.39935216178423	1.19425976690119	1.2161394061391	1.2161394061391	1.17238012766328	1.17238012766328
brusample01	HDR20191121010000	2019-11-21 01:00:00	312.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	14.981323096153012	14.981323096153012	14.981323096153012	14.981323096153012	14.981323096153012	0	14.981323096153012	14.981323096153012	8.709346986998408	6.271976109154629	11.553675262310444	4.167160867761593	4.167160867761593	7.386514394548841	7.386514394548841	1.47429262068606	1.47429262068606	1.47429262068606	1.47429262068606	1.47429262068606		1.47429262068606	1.47429262068606	1.55488208047807	1.39370316089404	1.19215342268627	1.2161394061391	1.2161394061391	1.16816743923344	1.16816743923344
brusample01	HDR20191121010000	2019-11-21 01:00:00	317.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	14.777503544780975	14.777503544780975	14.777503544780975	14.777503544780975	14.777503544780975	0	14.777503544780975	14.777503544780975	8.581791284284957	6.195712260495974	11.47376439527009	4.167160867761593	4.167160867761593	7.306603527508531	7.306603527508531	1.46764320479353	1.46764320479353	1.46764320479353	1.46764320479353	1.46764320479353		1.46764320479353	1.46764320479353	1.5472537974177	1.38803261216935	1.19003945485766	1.2161394061391	1.2161394061391	1.16393950357622	1.16393950357622
brusample01	HDR20191121010000	2019-11-21 01:00:00	322.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	14.554614557924426	14.554614557924426	14.554614557924426	14.554614557924426	14.554614557924426	0	14.554614557924426	14.554614557924426	8.44431573229201	6.110298825632381	11.39414379998301	4.167160867761593	4.167160867761593	7.226982932221434	7.226982932221434	1.46028587975356	1.46028587975356	1.46028587975356	1.46028587975356	1.46028587975356		1.46028587975356	1.46028587975356	1.53894715039426	1.38162460911286	1.18791778003242	1.2161394061391	1.2161394061391	1.15969615392574	1.15969615392574
brusample01	HDR20191121010000	2019-11-21 01:00:00	327.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	14.352791829792658	14.352791829792658	14.352791829792658	14.352791829792658	14.352791829792658	0	14.352791829792658	14.352791829792658	8.318073728762513	6.034718101030107	11.314814538586639	4.167160867761593	4.167160867761593	7.147653670825044	7.147653670825044	1.45357114593012	1.45357114593012	1.45357114593012	1.45357114593012	1.45357114593012		1.45357114593012	1.45357114593012	1.5312394845476	1.37590280731265	1.1857883132964	1.2161394061391	1.2161394061391	1.1554372204537	1.1554372204537
brusample01	HDR20191121010000	2019-11-21 01:00:00	332.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	14.141460818200002	14.141460818200002	14.141460818200002	14.141460818200002	14.141460818200002	0	14.141460818200002	14.141460818200002	8.182028777003035	5.959432041196983	11.23577768496416	4.167160867761593	4.167160867761593	7.068616817202558	7.068616817202558	1.44650204823567	1.44650204823567	1.44650204823567	1.44650204823567	1.44650204823567		1.44650204823567	1.44650204823567	1.52284548600007	1.37015861047126	1.18365096816462	1.2161394061391	1.2161394061391	1.15116253019014	1.15116253019014
brusample01	HDR20191121010000	2019-11-21 01:00:00	337.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	13.932237909111063	13.932237909111063	13.932237909111063	13.932237909111063	13.932237909111063	0	13.932237909111063	13.932237909111063	8.057114288033674	5.875123621077381	11.157034324962567	4.167160867761593	4.167160867761593	6.989873457200939	6.989873457200939	1.43936126201958	1.43936126201958	1.43936126201958	1.43936126201958	1.43936126201958		1.43936126201958	1.43936126201958	1.51505590633645	1.36366661770271	1.18150565654026	1.2161394061391	1.2161394061391	1.14687190694142	1.14687190694142
brusample01	HDR20191121010000	2019-11-21 01:00:00	342.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	13.723044780630532	13.723044780630532	13.723044780630532	13.723044780630532	13.723044780630532	0	13.723044780630532	13.723044780630532	7.922515141242691	5.800529639387859	11.078585556616373	4.167160867761593	4.167160867761593	6.911424688854761	6.911424688854761	1.43222043348811	1.43222043348811	1.43222043348811	1.43222043348811	1.43222043348811		1.43222043348811	1.43222043348811	1.50657174121879	1.35786912575743	1.17935228867229	1.2161394061391	1.2161394061391	1.14256517120547	1.14256517120547
brusample01	HDR20191121010000	2019-11-21 01:00:00	347.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	13.525176663431152	13.525176663431152	13.525176663431152	13.525176663431152	13.525176663431152	0	13.525176663431152	13.525176663431152	7.798942427471719	5.726234235959399	11.000432490377523	4.167160867761593	4.167160867761593	6.833271622615904	6.833271622615904	1.42537295691832	1.42537295691832	1.42537295691832	1.42537295691832	1.42537295691832		1.42537295691832	1.42537295691832	1.49869757928284	1.3520483345538	1.17719077311165	1.2161394061391	1.2161394061391	1.1382421400842	1.1382421400842
brusample01	HDR20191121010000	2019-11-21 01:00:00	352.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	13.308850293420267	13.308850293420267	13.308850293420267	13.308850293420267	13.308850293420267	0	13.308850293420267	13.308850293420267	7.6658047857510265	5.643045507669213	10.922576249350975	4.167160867761593	4.167160867761593	6.755415381589364	6.755415381589364	1.41779461923926	1.41779461923926	1.41779461923926	1.41779461923926	1.41779461923926		1.41779461923926	1.41779461923926	1.49012027802354	1.34546896045497	1.17502101666595	1.2161394061391	1.2161394061391	1.1339026271928	1.1339026271928
brusample01	HDR20191121010000	2019-11-21 01:00:00	357.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	13.113040075599736	13.113040075599736	13.113040075599736	13.113040075599736	13.113040075599736	0	13.113040075599736	13.113040075599736	7.543588577523462	5.5694514980762575	10.845017969536991	4.167160867761593	4.167160867761593	6.677857101775443	6.677857101775443	1.41087570503794	1.41087570503794	1.41087570503794	1.41087570503794	1.41087570503794		1.41087570503794	1.41087570503794	1.48215871725661	1.33959269281926	1.17284292435257	1.2161394061391	1.2161394061391	1.12954644256604	1.12954644256604
brusample01	HDR20191121010000	2019-11-21 01:00:00	362.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	12.908088804265843	12.908088804265843	12.908088804265843	12.908088804265843	12.908088804265843	0	12.908088804265843	12.908088804265843	7.411928663839381	5.496160140426425	10.767758800079912	4.167160867761593	4.167160867761593	6.600597932318346	6.600597932318346	1.40358865139727	1.40358865139727	1.40358865139727	1.40358865139727	1.40358865139727		1.40358865139727	1.40358865139727	1.47348514361636	1.33369215917818	1.17065639935014	1.2161394061391	1.2161394061391	1.12517339256117	1.12517339256117
brusample01	HDR20191121010000	2019-11-21 01:00:00	367.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	12.705190569483452	12.705190569483452	12.705190569483452	12.705190569483452	12.705190569483452	0	12.705190569483452	12.705190569483452	7.291084187572913	5.414106381910549	10.690799903523274	4.167160867761593	4.167160867761593	6.523639035761726	6.523639035761726	1.39622749256386	1.39622749256386	1.39622749256386	1.39622749256386	1.39622749256386		1.39622749256386	1.39622749256386	1.46543320758679	1.32702177754093	1.16846134294829	1.2161394061391	1.2161394061391	1.12078327975748	1.12078327975748
brusample01	HDR20191121010000	2019-11-21 01:00:00	372.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	12.502444897846463	12.502444897846463	12.502444897846463	12.502444897846463	12.502444897846463	0	12.502444897846463	12.502444897846463	7.160918777439709	5.34152612040678	10.614142456072654	4.167160867761593	4.167160867761593	6.446981588311036	6.446981588311036	1.38886173921198	1.38886173921198	1.38886173921198	1.38886173921198	1.38886173921198		1.38886173921198	1.38886173921198	1.45666004526111	1.32106343316284	1.16625765449572	1.2161394061391	1.2161394061391	1.11637590285234	1.11637590285234
brusample01	HDR20191121010000	2019-11-21 01:00:00	377.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	12.310714540064248	12.310714540064248	12.310714540064248	12.310714540064248	12.310714540064248	0	12.310714540064248	12.310714540064248	7.041461784110275	5.269252755953956	10.537787647864867	4.167160867761593	4.167160867761593	6.3706267801033105	6.3706267801033105	1.38179718597021	1.38179718597021	1.38179718597021	1.38179718597021	1.38179718597021		1.38179718597021	1.38179718597021	1.44851458466395	1.31507978727647	1.16404523134625	1.2161394061391	1.2161394061391	1.11195105655341	1.11195105655341
brusample01	HDR20191121010000	2019-11-21 01:00:00	382.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	12.101158125856992	12.101158125856992	12.101158125856992	12.101158125856992	12.101158125856992	0	12.101158125856992	12.101158125856992	6.912808237687841	5.188349888169178	10.46173668324593	4.167160867761593	4.167160867761593	6.294575815484319	6.294575815484319	1.37397641820371	1.37397641820371	1.37397641820371	1.37397641820371	1.37397641820371		1.37397641820371	1.37397641820371	1.43963832246861	1.30831451393881	1.16182396880312	1.2161394061391	1.2161394061391	1.10750853146713	1.10750853146713
brusample01	HDR20191121010000	2019-11-21 01:00:00	387.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	11.91155276995655	11.91155276995655	11.91155276995655	11.91155276995655	11.91155276995655	0	11.91155276995655	11.91155276995655	6.794755033659346	5.116797736297248	10.385990781055222	4.167160867761593	4.167160867761593	6.218829913293629	6.218829913293629	1.36683327765707	1.36683327765707	1.36683327765707	1.36683327765707	1.36683327765707		1.36683327765707	1.36683327765707	1.43139600073376	1.30227055458039	1.15959376006107	1.2161394061391	1.2161394061391	1.10304811398304	1.10304811398304
brusample01	HDR20191121010000	2019-11-21 01:00:00	392.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	11.71318824090416	11.71318824090416	11.71318824090416	11.71318824090416	11.71318824090416	0	11.71318824090416	11.71318824090416	6.667631330523602	5.045556910380585	10.310551174919205	4.167160867761593	4.167160867761593	6.143390307157629	6.143390307157629	1.35930654929695	1.35930654929695	1.35930654929695	1.35930654929695	1.35930654929695		1.35930654929695	1.35930654929695	1.42241291618528	1.29620018240862	1.15735449614651	1.2161394061391	1.2161394061391	1.09856958615392	1.09856958615392
brusample01	HDR20191121010000	2019-11-21 01:00:00	397.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	11.51682035468363	11.51682035468363	11.51682035468363	11.51682035468363	11.51682035468363	0	11.51682035468363	11.51682035468363	6.550998810975602	4.965821543708009	10.235419113552567	4.167160867761593	4.167160867761593	6.0682582457909735	6.0682582457909735	1.35170302115936	1.35170302115936	1.35170302115936	1.35170302115936	1.35170302115936		1.35170302115936	1.35170302115936	1.41407019350759	1.28933584881113	1.15510606585532	1.2161394061391	1.2161394061391	1.09407272557155	1.09407272557155
brusample01	HDR20191121010000	2019-11-21 01:00:00	402.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	11.320736079111859	11.320736079111859	11.320736079111859	11.320736079111859	11.320736079111859	0	11.320736079111859	11.320736079111859	6.425423587854824	4.895312491257053	10.16059586106832	4.167160867761593	4.167160867761593	5.9934349933067175	5.9934349933067175	1.3440894045316	1.3440894045316	1.3440894045316	1.3440894045316	1.3440894045316		1.3440894045316	1.3440894045316	1.40497633458113	1.28320247448207	1.15284835568843	1.2161394061391	1.2161394061391	1.08955730523776	1.08955730523776
brusample01	HDR20191121010000	2019-11-21 01:00:00	407.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	11.135348664216727	11.135348664216727	11.135348664216727	11.135348664216727	11.135348664216727	0	11.135348664216727	11.135348664216727	6.310229273096717	4.825119391119991	10.086082697296993	4.167160867761593	4.167160867761593	5.918921829535364	5.918921829535364	1.3367854711926	1.3367854711926	1.3367854711926	1.3367854711926	1.3367854711926		1.3367854711926	1.3367854711926	1.39652945015561	1.2770414922296	1.15058124978494	1.2161394061391	1.2161394061391	1.08502309343078	1.08502309343078
brusample01	HDR20191121010000	2019-11-21 01:00:00	412.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	10.93279074151478	10.93279074151478	10.93279074151478	10.93279074151478	10.93279074151478	0	10.93279074151478	10.93279074151478	6.1862218649071865	4.746568876607629	10.011880918114958	4.167160867761593	4.167160867761593	5.844720050353372	5.844720050353372	1.32869711517394	1.32869711517394	1.32869711517394	1.32869711517394	1.32869711517394		1.32869711517394	1.32869711517394	1.38732061496663	1.27007361538126	1.14830462985275	1.2161394061391	1.2161394061391	1.08046985356641	1.08046985356641
brusample01	HDR20191121010000	2019-11-21 01:00:00	417.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	10.749602528707435	10.749602528707435	10.749602528707435	10.749602528707435	10.749602528707435	0	10.749602528707435	10.749602528707435	6.072483939907585	4.677118588799868	9.937991835782832	4.167160867761593	4.167160867761593	5.770830968021248	5.770830968021248	1.32130615178847	1.32130615178847	1.32130615178847	1.32130615178847	1.32130615178847		1.32130615178847	1.32130615178847	1.37876556717595	1.26384673640099	1.14601837509654	1.2161394061391	1.2161394061391	1.07589734405398	1.07589734405398
brusample01	HDR20191121010000	2019-11-21 01:00:00	422.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	10.558053516710178	10.558053516710178	10.558053516710178	10.558053516710178	10.558053516710178	0	10.558053516710178	10.558053516710178	5.950064424468947	4.607989092241239	9.864416779293364	4.167160867761593	4.167160867761593	5.697255911531736	5.697255911531736	1.3135141213744	1.3135141213744	1.3135141213744	1.3135141213744	1.3135141213744		1.3135141213744	1.3135141213744	1.36943728128935	1.25759096145945	1.14372236214294	1.2161394061391	1.2161394061391	1.07130531814677	1.07130531814677
brusample01	HDR20191121010000	2019-11-21 01:00:00	427.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	10.368443360318496	10.368443360318496	10.368443360318496	10.368443360318496	10.368443360318496	0	10.368443360318496	10.368443360318496	5.8378017819755845	4.530641578342876	9.79115709473009	4.167160867761593	4.167160867761593	5.6239962269684876	5.6239962269684876	1.30564225762286	1.30564225762286	1.30564225762286	1.30564225762286	1.30564225762286		1.30564225762286	1.30564225762286	1.36076980554754	1.25051470969818	1.14141646496286	1.2161394061391	1.2161394061391	1.06669352378662	1.06669352378662
brusample01	HDR20191121010000	2019-11-21 01:00:00	432.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	10.179257476977964	10.179257476977964	10.179257476977964	10.179257476977964	10.179257476977964	0	10.179257476977964	10.179257476977964	5.716991028841522	4.462266448136408	9.71821414563708	4.167160867761593	4.167160867761593	5.551053277875523	5.551053277875523	1.297753605685	1.297753605685	1.297753605685	1.297753605685	1.297753605685		1.297753605685	1.297753605685	1.35131729656665	1.24418991480334	1.13910055479078	1.2161394061391	1.2161394061391	1.06206170344246	1.06206170344246
brusample01	HDR20191121010000	2019-11-21 01:00:00	437.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	10.000440494008409	10.000440494008409	10.000440494008409	10.000440494008409	10.000440494008409	0	10.000440494008409	10.000440494008409	5.606223316522416	4.394217177485956	9.645589313399647	4.167160867761593	4.167160867761593	5.478428445638018	5.478428445638018	1.2901838365059	1.2901838365059	1.2901838365059	1.2901838365059	1.2901838365059		1.2901838365059	1.2901838365059	1.34253284047089	1.2378348325409	1.13677450004079	1.2161394061391	1.2161394061391	1.05740959394248	1.05740959394248
brusample01	HDR20191121010000	2019-11-21 01:00:00	442.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	9.805134713504957	9.805134713504957	9.805134713504957	9.805134713504957	9.805134713504957	0	9.805134713504957	9.805134713504957	5.487043040426549	4.318091673078381	9.573283997636462	4.167160867761593	4.167160867761593	5.406123129874833	5.406123129874833	1.28179799792157	1.28179799792157	1.28179799792157	1.28179799792157	1.28179799792157		1.28179799792157	1.28179799792157	1.33295100949682	1.23064498634631	1.13443816621936	1.2161394061391	1.2161394061391	1.05273692629962	1.05273692629962
brusample01	HDR20191121010000	2019-11-21 01:00:00	447.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	9.628599591850001	9.628599591850001	9.628599591850001	9.628599591850001	9.628599591850001	0	9.628599591850001	9.628599591850001	5.377790712527744	4.25080887932223	9.50129961660478	4.167160867761593	4.167160867761593	5.334138748843186	5.334138748843186	1.2741311055067	1.2741311055067	1.2741311055067	1.2741311055067	1.2741311055067		1.2741311055067	1.2741311055067	1.32404470487649	1.22421750613691	1.1320914158346	1.2161394061391	1.2161394061391	1.0480434255301	1.0480434255301
brusample01	HDR20191121010000	2019-11-21 01:00:00	452.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	9.444120793535665	9.444120793535665	9.444120793535665	9.444120793535665	9.444120793535665	0	9.444120793535665	9.444120793535665	5.260263532021487	4.183857261514142	9.429637607617611	4.167160867761593	4.167160867761593	5.262476739856044	5.262476739856044	1.26604316306988	1.26604316306988	1.26604316306988	1.26604316306988	1.26604316306988		1.26604316306988	1.26604316306988	1.31432809435342	1.21775823178635	1.12973410830181	1.2161394061391	1.2161394061391	1.04332881046452	1.04332881046452
