Profile	Rawfilename	yyyy-mm-dd hh:mm	Depth [m]	Sampled volume [L]	LPM (1-2 µm) [# l-1]	LPM (2-4 µm) [# l-1]	LPM (4-8 µm) [# l-1]	LPM (8-16 µm) [# l-1]	LPM (16-32 µm) [# l-1]	LPM (32-64 µm) [# l-1]	LPM (64-128 µm) [# l-1]	LPM (128-256 µm) [# l-1]	LPM (256-512 µm) [# l-1]	LPM (0.512-1.02 mm) [# l-1]	LPM (1.02-2.05 mm) [# l-1]	LPM (2.05-4.1 mm) [# l-1]	LPM (4.1-8.19 mm) [# l-1]	LPM (8.19-16.4 mm) [# l-1]	LPM (>16.4 mm) [# l-1]	LPM biovolume (1-2 µm) [mm3 l-1]	LPM biovolume (2-4 µm) [mm3 l-1]	LPM biovolume (4-8 µm) [mm3 l-1]	LPM biovolume (8-16 µm) [mm3 l-1]	LPM biovolume (16-32 µm) [mm3 l-1]	LPM biovolume (32-64 µm) [mm3 l-1]	LPM biovolume (64-128 µm) [mm3 l-1]	LPM biovolume (128-256 µm) [mm3 l-1]	LPM biovolume (256-512 µm) [mm3 l-1]	LPM biovolume (0.512-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-16.4 mm) [mm3 l-1]	LPM biovolume (>16.4 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
uvpappsample02	HDR20191121020000	2019-11-21 02:53:33	257.5	2.26	0.0	0.0	0.0	0.0	0.0	528.3185840707965	10.619469026548673	71.23893805309736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0305240155843038	0.00204411161409709	0.203989111172743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02392	3.9989668		254.6644								11.28206	35.52852	257.0	0E-20		11.3146		99.69186						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:54:36	262.5	2.26	0.0	0.0	0.0	0.0	0.0	526.5486725663717	10.619469026548673	71.23893805309736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0304027180729476	0.00204411161409709	0.203989111172743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0252	3.9944056		259.616								11.24034	35.52152	262.0	0E-20		11.27344		99.69698						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:55:39	267.5	2.26	0.0	0.0	0.0	0.0	0.0	523.8938053097346	10.619469026548673	70.79646017699116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0302207718059133	0.00204411161409709	0.203293055323143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02752	3.9911576		264.5704								11.20908	35.51664	267.0	0E-20		11.24278		99.71432						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:56:42	272.5	2.26	0.0	0.0	0.0	0.0	0.0	522.1238938053098	10.619469026548673	70.79646017699116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0300994742945571	0.00204411161409709	0.203293055323143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02768	3.9935408		269.519								11.22376	35.52258	272.0	0E-20		11.2581		99.70298						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:57:45	277.5	2.26	0.0	0.0	0.0	0.0	0.0	520.353982300885	10.619469026548673	70.79646017699116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029978176783201	0.00204411161409709	0.203293055323143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02798	3.9921824		274.4722								11.20662	35.523	277.0	0E-20		11.24158		99.69888						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:58:48	282.5	2.26	0.0	0.0	0.0	0.0	0.0	517.6991150442478	10.619469026548673	70.35398230088497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0297962305161667	0.00204411161409709	0.202596999473543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02658	3.9902368		279.4208								11.18466	35.52222	282.0	0E-20		11.22018		99.69514						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:59:51	287.5	2.26	0.0	0.0	0.0	0.0	0.0	515.9292035398231	10.619469026548673	70.35398230088497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0296749330048105	0.00204411161409709	0.202596999473543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232	3.9899768		284.3718								11.17892	35.52202	287.0	0E-20		11.21512		99.72502						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:00:54	292.5	2.26	0.0	0.0	0.0	0.0	0.0	513.2743362831859	10.619469026548673	69.91150442477877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0294929867377762	0.00204411161409709	0.201204548780101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02354	3.9906428		289.3252								11.1805	35.52408	292.0	0E-20		11.21734		99.7239						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:01:57	297.5	2.26	0.0	0.0	0.0	0.0	0.0	511.5044247787611	10.619469026548673	69.46902654867257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0293716892264201	0.00204411161409709	0.200508492930501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0241	3.989839		294.2734								11.16902	35.52452	297.0	0E-20		11.20646		99.72286						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:03:00	302.5	2.26	0.0	0.0	0.0	0.0	0.0	509.73451327433634	10.619469026548673	69.46902654867257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0292503917150639	0.00204411161409709	0.200508492930501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0279	3.9870078		299.2218								11.14148	35.52048	302.0	0E-20		11.17952		99.74474						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:04:03	307.5	2.26	0.0	0.0	0.0	0.0	0.0	507.0796460176992	10.619469026548673	69.46902654867257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0290684454480296	0.00204411161409709	0.200508492930501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02066	3.9851376		304.175								11.1212	35.51856	307.0	0E-20		11.1598		99.75282						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:05:06	312.5	2.26	0.0	0.0	0.0	0.0	0.0	505.3097345132744	10.619469026548673	69.46902654867257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0289471479366734	0.00204411161409709	0.200508492930501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02564	3.9850534		309.1288								11.11658	35.51906	312.0	0E-20		11.15582		99.75492						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:06:09	317.5	2.26	0.0	0.0	0.0	0.0	0.0	502.6548672566372	10.619469026548673	69.02654867256638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0287652016696392	0.00204411161409709	0.199812437080901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02516	3.9855604		314.0726								11.11718	35.52046	317.0	0E-20		11.15708		99.75574						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:07:12	322.5	2.26	0.0	0.0	0.0	0.0	0.0	500.8849557522124	10.619469026548673	69.02654867256638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028643904158283	0.00204411161409709	0.199812437080901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	3.9857876		319.0264								11.11582	35.5211	322.0	0E-20		11.15632		99.77106						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:08:15	327.5	2.26	0.0	0.0	0.0	0.0	0.0	499.11504424778764	10.619469026548673	69.02654867256638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0285226066469268	0.00204411161409709	0.199812437080901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0249	3.9866322		323.9752								11.1185	35.52398	327.0	0E-20		11.15966		99.7636						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:09:18	332.5	2.26	0.0	0.0	0.0	0.0	0.0	496.4601769911505	10.619469026548673	68.58407079646018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0283406603798925	0.00204411161409709	0.199116381231301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0244	3.9873416		328.926								11.1207	35.52604	332.0	0E-20		11.1625		99.76708						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:10:21	337.5	2.26	0.0	0.0	0.0	0.0	0.0	494.6902654867257	10.619469026548673	68.58407079646018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0282193628685364	0.00204411161409709	0.199116381231301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02956	3.9866868		333.8746								11.11204	35.5252	337.0	0E-20		11.15448		99.78022						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:11:24	342.5	2.26	0.0	0.0	0.0	0.0	0.0	492.03539823008856	10.619469026548673	68.14159292035399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0280374166015021	0.00204411161409709	0.197723930537859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02464	3.9855494		338.8222								11.09828	35.52452	342.0	0E-20		11.14132		99.76438						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:12:27	347.5	2.26	0.0	0.0	0.0	0.0	0.0	490.2654867256638	10.619469026548673	68.14159292035399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0279161190901459	0.00204411161409709	0.197723930537859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02238	3.9858284		343.776								11.09678	35.52572	347.0	0E-20		11.14048		99.77868						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:13:30	352.5	2.26	0.0	0.0	0.0	0.0	0.0	488.495575221239	10.619469026548673	68.14159292035399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277948215787897	0.00204411161409709	0.197723930537859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02242	3.987046		348.7206								11.103	35.5288	352.0	0E-20		11.14736		99.78184						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:14:33	357.5	2.26	0.0	0.0	0.0	0.0	0.0	485.8407079646018	10.619469026548673	67.69911504424779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0276128753117555	0.00204411161409709	0.197027874688259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02748	3.986022		353.672								11.0914	35.5272	357.0	0E-20		11.13636		99.77592						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:15:36	362.5	2.26	0.0	0.0	0.0	0.0	0.0	484.07079646017706	10.619469026548673	67.69911504424779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0274915778003993	0.00204411161409709	0.197027874688259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02368	3.9842818		358.6232								11.07344	35.52462	362.0	0E-20		11.11896		99.77472						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:16:39	367.5	2.26	0.0	0.0	0.0	0.0	0.0	481.41592920353986	10.619469026548673	67.69911504424779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027309631533365	0.00204411161409709	0.197027874688259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02258	3.982654		363.5686								11.05578	35.52264	367.0	0E-20		11.10194		99.78454						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:17:42	372.5	2.26	0.0	0.0	0.0	0.0	0.0	479.6460176991151	10.619469026548673	67.69911504424779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0271883340220088	0.00204411161409709	0.197027874688259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02346	3.9819548		368.5202								11.04552	35.5227	372.0	0E-20		11.09224		99.78184						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:18:45	377.5	2.26	0.0	0.0	0.0	0.0	0.0	477.8761061946903	10.619469026548673	67.2566371681416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0270670365106527	0.00204411161409709	0.196331818838658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02792	3.9822564		373.4668								11.0446	35.52346	377.0	0E-20		11.09202		99.78394						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:19:48	382.5	2.26	0.0	0.0	0.0	0.0	0.0	475.22123893805315	10.619469026548673	67.2566371681416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0268850902436184	0.00204411161409709	0.196331818838658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02662	3.9825108		378.417								11.04308	35.52462	382.0	0E-20		11.09112		99.7754						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:20:51	387.5	2.26	0.0	0.0	0.0	0.0	0.0	473.45132743362836	10.619469026548673	66.8141592920354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0267637927322622	0.00204411161409709	0.194939368145216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02402	3.9806084		383.3642								11.02356	35.522	387.0	0E-20		11.0722		99.7757						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:21:54	392.5	2.26	0.0	0.0	0.0	0.0	0.0	470.7964601769912	10.619469026548673	66.8141592920354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0265818464652279	0.00204411161409709	0.194939368145216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02362	3.9806056		388.313								11.02042	35.522	392.0	0E-20		11.06964		99.78214						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:22:57	397.5	2.26	0.0	0.0	0.0	0.0	0.0	469.02654867256643	10.619469026548673	66.8141592920354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0264605489538718	0.00204411161409709	0.194939368145216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0256	3.9787814		393.2618								11.00154	35.51944	397.0	0E-20		11.05138		99.78798						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:24:00	402.5	2.26	0.0	0.0	0.0	0.0	0.0	467.25663716814165	10.619469026548673	66.3716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0263392514425156	0.00204411161409709	0.194243312295616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01936	3.9748798		398.2072								10.96534	35.5131	402.0	0E-20		11.01564		99.78986						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:25:03	407.5	2.26	0.0	0.0	0.0	0.0	0.0	464.60176991150445	10.619469026548673	66.3716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0261573051754813	0.00204411161409709	0.194243312295616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01948	3.9718334		403.1578								10.93584	35.5084	407.0	0E-20		10.98676		99.80962						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:26:06	412.5	2.26	0.0	0.0	0.0	0.0	0.0	462.83185840707966	10.619469026548673	66.3716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0260360076641251	0.00204411161409709	0.194243312295616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02148	3.9701358		408.1052								10.91658	35.50702	412.0	0E-20		10.9681		99.82446						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:27:09	417.5	2.26	0.0	0.0	0.0	0.0	0.0	460.1769911504425	10.619469026548673	66.3716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0258540613970909	0.00204411161409709	0.194243312295616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02222	3.9692302		413.055								10.9053	35.50586	417.0	0E-20		10.95742		99.8228						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:28:12	422.5	2.26	0.0	0.0	0.0	0.0	0.0	458.40707964601773	10.619469026548673	66.3716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0257327638857347	0.00204411161409709	0.194243312295616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232	3.9686312		417.998								10.8973	35.50466	422.0	0E-20		10.95		99.80976						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:29:15	427.5	2.26	0.0	0.0	0.0	0.0	0.0	456.63716814159295	10.619469026548673	65.92920353982302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0256114663743785	0.00204411161409709	0.193547256446016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02512	3.9676414		422.9494								10.88574	35.5031	427.0	0E-20		10.93906		99.82616						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:30:18	432.5	2.26	0.0	0.0	0.0	0.0	0.0	453.9823008849558	10.619469026548673	65.92920353982302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0254295201073442	0.00204411161409709	0.193547256446016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02132	3.9680984		427.8956								10.88532	35.50494	432.0	0E-20		10.9393		99.80172						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:31:21	437.5	2.26	0.0	0.0	0.0	0.0	0.0	452.212389380531	10.619469026548673	65.48672566371683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0253082225959881	0.00204411161409709	0.192154805752574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0233	3.969874		432.8402								10.89598	35.50936	437.0	0E-20		10.9506		99.81142						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:32:24	442.5	2.26	0.0	0.0	0.0	0.0	0.0	449.5575221238939	10.619469026548673	65.48672566371683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0251262763289538	0.00204411161409709	0.192154805752574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02884	3.9685604		437.7944								10.88158	35.50766	442.0	0E-20		10.93682		99.81016						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:33:27	447.5	2.26	0.0	0.0	0.0	0.0	0.0	447.7876106194691	10.619469026548673	65.48672566371683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0250049788175976	0.00204411161409709	0.192154805752574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02922	3.9684712		442.7332								10.8775	35.50778	447.0	0E-20		10.93338		99.81056						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:34:30	452.5	2.26	0.0	0.0	0.0	0.0	0.0	446.0176991150443	10.619469026548673	65.48672566371683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0248836813062414	0.00204411161409709	0.192154805752574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02306	3.9674008		447.6866								10.86494	35.50658	452.0	0E-20		10.9214		99.80552						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:35:33	457.5	2.26	0.0	0.0	0.0	0.0	0.0	443.3628318584071	10.619469026548673	65.04424778761063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0247017350392072	0.00204411161409709	0.191458749902974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0226	3.9673424		452.629								10.86038	35.50742	457.0	0E-20		10.91744		99.81226						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:36:36	462.5	2.26	0.0	0.0	0.0	0.0	0.0	441.5929203539823	10.619469026548673	65.04424778761063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024580437527851	0.00204411161409709	0.191458749902974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02344	3.9675234		457.5758								10.85816	35.50848	462.0	0E-20		10.91586		99.78424						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:37:39	467.5	2.26	0.0	0.0	0.0	0.0	0.0	438.9380530973452	10.619469026548673	65.04424778761063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0243984912608167	0.00204411161409709	0.191458749902974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02678	3.9653982		462.5278								10.83636	35.5059	467.0	0E-20		10.89464		99.76234						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:38:42	472.5	2.26	0.0	0.0	0.0	0.0	0.0	437.1681415929204	10.619469026548673	65.04424778761063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0242771937494605	0.00204411161409709	0.191458749902974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02304	3.9625778		467.4708								10.80942	35.50122	472.0	0E-20		10.8682		99.79776						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:39:45	477.5	2.26	0.0	0.0	0.0	0.0	0.0	435.3982300884956	10.619469026548673	64.60176991150443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0241558962381043	0.00204411161409709	0.190066299209532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02142	3.95828		472.4178								10.76962	35.49416	477.0	0E-20		10.8289		99.81762						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:40:48	482.5	2.26	0.0	0.0	0.0	0.0	0.0	432.74336283185846	10.619469026548673	64.60176991150443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0239739499710701	0.00204411161409709	0.190066299209532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02092	3.9558098		477.358								10.74518	35.49012	482.0	0E-20		10.80502		99.83194						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:41:51	487.5	2.26	0.0	0.0	0.0	0.0	0.0	430.9734513274337	10.619469026548673	64.15929203539824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0238526524597139	0.00204411161409709	0.189370243359932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02054	3.9548442		482.311								10.73372	35.48846	487.0	0E-20		10.79416		99.8294						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:42:54	492.5	2.26	0.0	0.0	0.0	0.0	0.0	428.3185840707965	10.619469026548673	64.15929203539824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0236707061926796	0.00204411161409709	0.189370243359932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0246	3.9536044		487.2584								10.71984	35.4866	492.0	0E-20		10.78086		99.82794						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:43:57	497.5	2.26	0.0	0.0	0.0	0.0	0.0	426.54867256637175	10.619469026548673	64.15929203539824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0235494086813235	0.00204411161409709	0.189370243359932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02322	3.950682		492.2016								10.69122	35.48244	497.0	0E-20		10.75276		99.82854						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:45:00	502.5	2.26	0.0	0.0	0.0	0.0	0.0	424.77876106194697	10.619469026548673	64.15929203539824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0234281111699673	0.00204411161409709	0.189370243359932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0209	3.94930233333333		496.165								10.6766666666667	35.4799333333333	501.0	0E-20		10.7387		99.849						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:46:03	507.5	2.26	0.0	0.0	0.0	0.0	0.0	422.12389380530976	10.619469026548673	64.15929203539824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023246164902933	0.00204411161409709	0.189370243359932	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
uvpappsample02	HDR20191121020000	2019-11-21 03:47:06	512.5	2.26	0.0	0.0	0.0	0.0	0.0	420.353982300885	10.619469026548673	64.15929203539824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0231248673915768	0.00204411161409709	0.189370243359932	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
uvpappsample02	HDR20191121020000	2019-11-21 03:48:09	517.5	2.26	0.0	0.0	0.0	0.0	0.0	417.69911504424783	10.619469026548673	64.15929203539824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0229429211245426	0.00204411161409709	0.189370243359932	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
uvpappsample02	HDR20191121020000	2019-11-21 03:49:12	522.5	2.26	0.0	0.0	0.0	0.0	0.0	415.92920353982305	10.619469026548673	63.274336283185846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0228216236131864	0.00204411161409709	0.18728173681689	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
uvpappsample02	HDR20191121020000	2019-11-21 03:50:15	527.5	2.26	0.0	0.0	0.0	0.0	0.0	414.15929203539827	10.619469026548673	63.274336283185846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227003261018302	0.00204411161409709	0.18728173681689	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
uvpappsample02	HDR20191121020000	2019-11-21 03:51:18	532.5	2.26	0.0	0.0	0.0	0.0	0.0	411.5044247787611	10.619469026548673	63.274336283185846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0225183798347959	0.00204411161409709	0.18728173681689	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
uvpappsample02	HDR20191121020000	2019-11-21 03:52:21	537.5	2.26	0.0	0.0	0.0	0.0	0.0	409.73451327433634	10.619469026548673	63.274336283185846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0223970823234397	0.00204411161409709	0.18728173681689	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
