depth	imgcount	area	nbr	greylimit1	greylimit2	greylimit3	datetime
512	1	118	52	28.5	30.0	31.5	20191121024706
517	1	7	297	28.5	30.0	31.5	20191121024809
517	1	12	97	28.5	30.0	31.5	20191121024809
517	1	19	10	28.5	30.0	31.5	20191121024809
517	1	75	7	28.5	30.0	31.5	20191121024809
517	1	118	52	28.5	30.0	31.5	20191121024809
522	1	7	296	28.5	30.0	31.5	20191121024912
522	1	12	96	28.5	30.0	31.5	20191121024912
522	1	19	10	28.5	30.0	31.5	20191121024912
522	1	75	7	28.5	30.0	31.5	20191121024912
522	1	118	52	28.5	30.0	31.5	20191121024912
527	1	7	295	28.5	30.0	31.5	20191121025015
527	1	12	95	28.5	30.0	31.5	20191121025015
527	1	19	10	28.5	30.0	31.5	20191121025015
527	1	75	7	28.5	30.0	31.5	20191121025015
527	1	118	52	28.5	30.0	31.5	20191121025015
532	1	7	294	28.5	30.0	31.5	20191121025118
532	1	12	94	28.5	30.0	31.5	20191121025118
532	1	19	10	28.5	30.0	31.5	20191121025118
532	1	75	7	28.5	30.0	31.5	20191121025118
532	1	118	52	28.5	30.0	31.5	20191121025118
537	1	7	293	28.5	30.0	31.5	20191121025221
537	1	12	93	28.5	30.0	31.5	20191121025221
537	1	19	10	28.5	30.0	31.5	20191121025221
537	1	75	7	28.5	30.0	31.5	20191121025221
537	1	118	52	28.5	30.0	31.5	20191121025221
542	1	7	292	28.5	30.0	31.5	20191121025324
542	1	12	92	28.5	30.0	31.5	20191121025324
542	1	19	10	28.5	30.0	31.5	20191121025324
542	1	75	7	28.5	30.0	31.5	20191121025324
542	1	118	52	28.5	30.0	31.5	20191121025324
547	1	7	291	28.5	30.0	31.5	20191121025427
547	1	12	91	28.5	30.0	31.5	20191121025427
547	1	19	10	28.5	30.0	31.5	20191121025427
547	1	75	7	28.5	30.0	31.5	20191121025427
547	1	118	52	28.5	30.0	31.5	20191121025427
552	1	7	290	28.5	30.0	31.5	20191121025530
552	1	12	90	28.5	30.0	31.5	20191121025530
552	1	19	10	28.5	30.0	31.5	20191121025530
552	1	75	7	28.5	30.0	31.5	20191121025530
552	1	118	52	28.5	30.0	31.5	20191121025530
557	1	7	289	28.5	30.0	31.5	20191121025633
557	1	12	89	28.5	30.0	31.5	20191121025633
557	1	19	10	28.5	30.0	31.5	20191121025633
557	1	75	7	28.5	30.0	31.5	20191121025633
557	1	118	52	28.5	30.0	31.5	20191121025633
562	1	7	288	28.5	30.0	31.5	20191121025736
562	1	12	88	28.5	30.0	31.5	20191121025736
562	1	19	10	28.5	30.0	31.5	20191121025736
562	1	75	7	28.5	30.0	31.5	20191121025736
562	1	118	52	28.5	30.0	31.5	20191121025736
567	1	7	287	28.5	30.0	31.5	20191121025839
567	1	12	87	28.5	30.0	31.5	20191121025839
567	1	19	10	28.5	30.0	31.5	20191121025839
567	1	75	6	28.5	30.0	31.5	20191121025839
567	1	118	52	28.5	30.0	31.5	20191121025839
572	1	7	286	28.5	30.0	31.5	20191121025942
572	1	12	86	28.5	30.0	31.5	20191121025942
572	1	19	10	28.5	30.0	31.5	20191121025942
572	1	75	6	28.5	30.0	31.5	20191121025942
572	1	118	52	28.5	30.0	31.5	20191121025942
577	1	7	285	28.5	30.0	31.5	20191121030045
577	1	12	85	28.5	30.0	31.5	20191121030045
577	1	19	10	28.5	30.0	31.5	20191121030045
577	1	75	6	28.5	30.0	31.5	20191121030045
577	1	118	52	28.5	30.0	31.5	20191121030045
582	1	7	284	28.5	30.0	31.5	20191121030148
582	1	12	84	28.5	30.0	31.5	20191121030148
582	1	19	10	28.5	30.0	31.5	20191121030148
582	1	75	6	28.5	30.0	31.5	20191121030148
582	1	118	52	28.5	30.0	31.5	20191121030148
587	1	7	283	28.5	30.0	31.5	20191121030251
587	1	12	83	28.5	30.0	31.5	20191121030251
587	1	19	10	28.5	30.0	31.5	20191121030251
587	1	75	6	28.5	30.0	31.5	20191121030251
587	1	118	52	28.5	30.0	31.5	20191121030251
592	1	7	282	28.5	30.0	31.5	20191121030354
592	1	12	82	28.5	30.0	31.5	20191121030354
592	1	19	10	28.5	30.0	31.5	20191121030354
592	1	75	6	28.5	30.0	31.5	20191121030354
592	1	118	52	28.5	30.0	31.5	20191121030354
597	1	7	281	28.5	30.0	31.5	20191121030457
597	1	12	81	28.5	30.0	31.5	20191121030457
597	1	19	10	28.5	30.0	31.5	20191121030457
597	1	75	6	28.5	30.0	31.5	20191121030457
597	1	118	52	28.5	30.0	31.5	20191121030457
602	1	7	280	28.5	30.0	31.5	20191121030600
602	1	12	80	28.5	30.0	31.5	20191121030600
602	1	19	10	28.5	30.0	31.5	20191121030600
602	1	75	6	28.5	30.0	31.5	20191121030600
602	1	118	52	28.5	30.0	31.5	20191121030600
607	1	7	279	28.5	30.0	31.5	20191121030703
607	1	12	79	28.5	30.0	31.5	20191121030703
607	1	19	10	28.5	30.0	31.5	20191121030703
607	1	75	6	28.5	30.0	31.5	20191121030703
607	1	118	51	28.5	30.0	31.5	20191121030703
612	1	7	278	28.5	30.0	31.5	20191121030806
612	1	12	78	28.5	30.0	31.5	20191121030806
612	1	19	10	28.5	30.0	31.5	20191121030806
612	1	75	6	28.5	30.0	31.5	20191121030806
612	1	118	51	28.5	30.0	31.5	20191121030806
617	1	7	277	28.5	30.0	31.5	20191121030909
617	1	12	77	28.5	30.0	31.5	20191121030909
617	1	19	10	28.5	30.0	31.5	20191121030909
617	1	75	6	28.5	30.0	31.5	20191121030909
617	1	118	51	28.5	30.0	31.5	20191121030909
622	1	7	276	28.5	30.0	31.5	20191121031012
622	1	12	76	28.5	30.0	31.5	20191121031012
622	1	19	10	28.5	30.0	31.5	20191121031012
622	1	75	6	28.5	30.0	31.5	20191121031012
622	1	118	51	28.5	30.0	31.5	20191121031012
627	1	7	275	28.5	30.0	31.5	20191121031115
627	1	12	75	28.5	30.0	31.5	20191121031115
627	1	19	10	28.5	30.0	31.5	20191121031115
627	1	75	6	28.5	30.0	31.5	20191121031115
627	1	118	51	28.5	30.0	31.5	20191121031115
632	1	7	274	28.5	30.0	31.5	20191121031218
632	1	12	74	28.5	30.0	31.5	20191121031218
632	1	19	10	28.5	30.0	31.5	20191121031218
632	1	75	6	28.5	30.0	31.5	20191121031218
632	1	118	51	28.5	30.0	31.5	20191121031218
637	1	7	273	28.5	30.0	31.5	20191121031321
637	1	12	73	28.5	30.0	31.5	20191121031321
637	1	19	10	28.5	30.0	31.5	20191121031321
637	1	75	6	28.5	30.0	31.5	20191121031321
637	1	118	51	28.5	30.0	31.5	20191121031321
642	1	7	272	28.5	30.0	31.5	20191121031424
642	1	12	72	28.5	30.0	31.5	20191121031424
642	1	19	10	28.5	30.0	31.5	20191121031424
642	1	75	6	28.5	30.0	31.5	20191121031424
642	1	118	51	28.5	30.0	31.5	20191121031424
647	1	7	271	28.5	30.0	31.5	20191121031527
647	1	12	71	28.5	30.0	31.5	20191121031527
647	1	19	10	28.5	30.0	31.5	20191121031527
647	1	75	6	28.5	30.0	31.5	20191121031527
647	1	118	51	28.5	30.0	31.5	20191121031527
652	1	7	270	28.5	30.0	31.5	20191121031630
652	1	12	70	28.5	30.0	31.5	20191121031630
652	1	19	10	28.5	30.0	31.5	20191121031630
652	1	75	6	28.5	30.0	31.5	20191121031630
652	1	118	51	28.5	30.0	31.5	20191121031630
657	1	7	269	28.5	30.0	31.5	20191121031733
657	1	12	69	28.5	30.0	31.5	20191121031733
657	1	19	10	28.5	30.0	31.5	20191121031733
657	1	75	6	28.5	30.0	31.5	20191121031733
657	1	118	51	28.5	30.0	31.5	20191121031733
662	1	7	268	28.5	30.0	31.5	20191121031836
662	1	12	68	28.5	30.0	31.5	20191121031836
662	1	19	10	28.5	30.0	31.5	20191121031836
662	1	75	6	28.5	30.0	31.5	20191121031836
662	1	118	51	28.5	30.0	31.5	20191121031836
667	1	7	267	28.5	30.0	31.5	20191121031939
667	1	12	67	28.5	30.0	31.5	20191121031939
667	1	19	10	28.5	30.0	31.5	20191121031939
667	1	75	6	28.5	30.0	31.5	20191121031939
667	1	118	51	28.5	30.0	31.5	20191121031939
672	1	7	266	28.5	30.0	31.5	20191121032042
672	1	12	66	28.5	30.0	31.5	20191121032042
672	1	19	10	28.5	30.0	31.5	20191121032042
672	1	75	6	28.5	30.0	31.5	20191121032042
672	1	118	51	28.5	30.0	31.5	20191121032042
677	1	7	265	28.5	30.0	31.5	20191121032145
677	1	12	65	28.5	30.0	31.5	20191121032145
677	1	19	10	28.5	30.0	31.5	20191121032145
677	1	75	6	28.5	30.0	31.5	20191121032145
677	1	118	51	28.5	30.0	31.5	20191121032145
682	1	7	264	28.5	30.0	31.5	20191121032248
682	1	12	64	28.5	30.0	31.5	20191121032248
682	1	19	10	28.5	30.0	31.5	20191121032248
682	1	75	6	28.5	30.0	31.5	20191121032248
682	1	118	51	28.5	30.0	31.5	20191121032248
687	1	7	263	28.5	30.0	31.5	20191121032351
687	1	12	63	28.5	30.0	31.5	20191121032351
687	1	19	10	28.5	30.0	31.5	20191121032351
687	1	75	5	28.5	30.0	31.5	20191121032351
687	1	118	51	28.5	30.0	31.5	20191121032351
692	1	7	262	28.5	30.0	31.5	20191121032454
692	1	12	62	28.5	30.0	31.5	20191121032454
692	1	19	10	28.5	30.0	31.5	20191121032454
692	1	75	5	28.5	30.0	31.5	20191121032454
692	1	118	50	28.5	30.0	31.5	20191121032454
697	1	7	261	28.5	30.0	31.5	20191121032557
697	1	12	61	28.5	30.0	31.5	20191121032557
697	1	19	10	28.5	30.0	31.5	20191121032557
697	1	75	5	28.5	30.0	31.5	20191121032557
697	1	118	50	28.5	30.0	31.5	20191121032557
702	1	7	260	28.5	30.0	31.5	20191121032700
702	1	12	60	28.5	30.0	31.5	20191121032700
702	1	19	10	28.5	30.0	31.5	20191121032700
702	1	75	5	28.5	30.0	31.5	20191121032700
702	1	118	50	28.5	30.0	31.5	20191121032700
707	1	7	259	28.5	30.0	31.5	20191121032803
707	1	12	59	28.5	30.0	31.5	20191121032803
707	1	19	10	28.5	30.0	31.5	20191121032803
707	1	75	5	28.5	30.0	31.5	20191121032803
707	1	118	50	28.5	30.0	31.5	20191121032803
712	1	7	258	28.5	30.0	31.5	20191121032906
712	1	12	58	28.5	30.0	31.5	20191121032906
712	1	19	10	28.5	30.0	31.5	20191121032906
712	1	75	5	28.5	30.0	31.5	20191121032906
712	1	118	50	28.5	30.0	31.5	20191121032906
717	1	7	257	28.5	30.0	31.5	20191121033009
717	1	12	57	28.5	30.0	31.5	20191121033009
717	1	19	10	28.5	30.0	31.5	20191121033009
717	1	75	5	28.5	30.0	31.5	20191121033009
717	1	118	50	28.5	30.0	31.5	20191121033009
722	1	7	256	28.5	30.0	31.5	20191121033112
722	1	12	56	28.5	30.0	31.5	20191121033112
722	1	19	10	28.5	30.0	31.5	20191121033112
722	1	75	5	28.5	30.0	31.5	20191121033112
722	1	118	50	28.5	30.0	31.5	20191121033112
727	1	7	255	28.5	30.0	31.5	20191121033215
727	1	12	55	28.5	30.0	31.5	20191121033215
727	1	19	10	28.5	30.0	31.5	20191121033215
727	1	75	5	28.5	30.0	31.5	20191121033215
727	1	118	50	28.5	30.0	31.5	20191121033215
732	1	7	254	28.5	30.0	31.5	20191121033318
732	1	12	54	28.5	30.0	31.5	20191121033318
732	1	19	10	28.5	30.0	31.5	20191121033318
732	1	75	5	28.5	30.0	31.5	20191121033318
732	1	118	50	28.5	30.0	31.5	20191121033318
737	1	7	253	28.5	30.0	31.5	20191121033421
737	1	12	53	28.5	30.0	31.5	20191121033421
737	1	19	10	28.5	30.0	31.5	20191121033421
737	1	75	5	28.5	30.0	31.5	20191121033421
737	1	118	50	28.5	30.0	31.5	20191121033421
742	1	7	252	28.5	30.0	31.5	20191121033524
742	1	12	52	28.5	30.0	31.5	20191121033524
742	1	19	10	28.5	30.0	31.5	20191121033524
742	1	75	5	28.5	30.0	31.5	20191121033524
742	1	118	50	28.5	30.0	31.5	20191121033524
747	1	7	251	28.5	30.0	31.5	20191121033627
747	1	12	51	28.5	30.0	31.5	20191121033627
747	1	19	10	28.5	30.0	31.5	20191121033627
747	1	75	5	28.5	30.0	31.5	20191121033627
747	1	118	50	28.5	30.0	31.5	20191121033627
752	1	7	250	28.5	30.0	31.5	20191121033730
752	1	12	50	28.5	30.0	31.5	20191121033730
752	1	19	10	28.5	30.0	31.5	20191121033730
752	1	75	5	28.5	30.0	31.5	20191121033730
752	1	118	50	28.5	30.0	31.5	20191121033730
757	1	7	249	28.5	30.0	31.5	20191121033833
757	1	12	49	28.5	30.0	31.5	20191121033833
757	1	19	10	28.5	30.0	31.5	20191121033833
757	1	75	5	28.5	30.0	31.5	20191121033833
757	1	118	50	28.5	30.0	31.5	20191121033833
762	1	7	248	28.5	30.0	31.5	20191121033936
762	1	12	48	28.5	30.0	31.5	20191121033936
762	1	19	10	28.5	30.0	31.5	20191121033936
762	1	75	5	28.5	30.0	31.5	20191121033936
762	1	118	50	28.5	30.0	31.5	20191121033936
767	1	7	247	28.5	30.0	31.5	20191121034039
767	1	12	47	28.5	30.0	31.5	20191121034039
767	1	19	10	28.5	30.0	31.5	20191121034039
767	1	75	5	28.5	30.0	31.5	20191121034039
767	1	118	50	28.5	30.0	31.5	20191121034039
772	1	7	246	28.5	30.0	31.5	20191121034142
772	1	12	46	28.5	30.0	31.5	20191121034142
772	1	19	10	28.5	30.0	31.5	20191121034142
772	1	75	5	28.5	30.0	31.5	20191121034142
772	1	118	49	28.5	30.0	31.5	20191121034142
777	1	7	245	28.5	30.0	31.5	20191121034245
777	1	12	45	28.5	30.0	31.5	20191121034245
777	1	19	10	28.5	30.0	31.5	20191121034245
777	1	75	5	28.5	30.0	31.5	20191121034245
777	1	118	49	28.5	30.0	31.5	20191121034245
782	1	7	244	28.5	30.0	31.5	20191121034348
782	1	12	44	28.5	30.0	31.5	20191121034348
782	1	19	10	28.5	30.0	31.5	20191121034348
782	1	75	5	28.5	30.0	31.5	20191121034348
782	1	118	49	28.5	30.0	31.5	20191121034348
787	1	7	243	28.5	30.0	31.5	20191121034451
787	1	12	43	28.5	30.0	31.5	20191121034451
787	1	19	10	28.5	30.0	31.5	20191121034451
787	1	75	5	28.5	30.0	31.5	20191121034451
787	1	118	49	28.5	30.0	31.5	20191121034451
792	1	7	242	28.5	30.0	31.5	20191121034554
792	1	12	42	28.5	30.0	31.5	20191121034554
792	1	19	10	28.5	30.0	31.5	20191121034554
792	1	75	5	28.5	30.0	31.5	20191121034554
792	1	118	49	28.5	30.0	31.5	20191121034554
797	1	7	241	28.5	30.0	31.5	20191121034657
797	1	12	41	28.5	30.0	31.5	20191121034657
797	1	19	10	28.5	30.0	31.5	20191121034657
797	1	75	5	28.5	30.0	31.5	20191121034657
797	1	118	49	28.5	30.0	31.5	20191121034657
802	1	7	240	28.5	30.0	31.5	20191121034800
802	1	12	40	28.5	30.0	31.5	20191121034800
802	1	19	10	28.5	30.0	31.5	20191121034800
802	1	75	5	28.5	30.0	31.5	20191121034800
802	1	118	49	28.5	30.0	31.5	20191121034800
807	1	7	239	28.5	30.0	31.5	20191121034903
807	1	12	39	28.5	30.0	31.5	20191121034903
807	1	19	10	28.5	30.0	31.5	20191121034903
807	1	75	5	28.5	30.0	31.5	20191121034903
807	1	118	49	28.5	30.0	31.5	20191121034903
812	1	7	238	28.5	30.0	31.5	20191121035006
812	1	12	38	28.5	30.0	31.5	20191121035006
812	1	19	10	28.5	30.0	31.5	20191121035006
812	1	75	5	28.5	30.0	31.5	20191121035006
812	1	118	49	28.5	30.0	31.5	20191121035006
817	1	7	237	28.5	30.0	31.5	20191121035109
817	1	12	37	28.5	30.0	31.5	20191121035109
817	1	19	10	28.5	30.0	31.5	20191121035109
817	1	75	5	28.5	30.0	31.5	20191121035109
817	1	118	49	28.5	30.0	31.5	20191121035109
822	1	7	236	28.5	30.0	31.5	20191121035212
822	1	12	36	28.5	30.0	31.5	20191121035212
822	1	19	10	28.5	30.0	31.5	20191121035212
822	1	75	5	28.5	30.0	31.5	20191121035212
822	1	118	49	28.5	30.0	31.5	20191121035212
827	1	7	235	28.5	30.0	31.5	20191121035315
827	1	12	35	28.5	30.0	31.5	20191121035315
827	1	19	10	28.5	30.0	31.5	20191121035315
827	1	75	5	28.5	30.0	31.5	20191121035315
827	1	118	49	28.5	30.0	31.5	20191121035315
832	1	7	234	28.5	30.0	31.5	20191121035418
832	1	12	34	28.5	30.0	31.5	20191121035418
832	1	19	10	28.5	30.0	31.5	20191121035418
832	1	75	5	28.5	30.0	31.5	20191121035418
832	1	118	49	28.5	30.0	31.5	20191121035418
837	1	7	233	28.5	30.0	31.5	20191121035521
837	1	12	33	28.5	30.0	31.5	20191121035521
837	1	19	10	28.5	30.0	31.5	20191121035521
837	1	75	5	28.5	30.0	31.5	20191121035521
837	1	118	49	28.5	30.0	31.5	20191121035521
842	1	7	232	28.5	30.0	31.5	20191121035624
842	1	12	32	28.5	30.0	31.5	20191121035624
842	1	19	10	28.5	30.0	31.5	20191121035624
842	1	75	5	28.5	30.0	31.5	20191121035624
842	1	118	48	28.5	30.0	31.5	20191121035624
847	1	7	231	28.5	30.0	31.5	20191121035727
847	1	12	31	28.5	30.0	31.5	20191121035727
847	1	19	10	28.5	30.0	31.5	20191121035727
847	1	75	5	28.5	30.0	31.5	20191121035727
847	1	118	48	28.5	30.0	31.5	20191121035727
852	1	7	230	28.5	30.0	31.5	20191121035830
852	1	12	30	28.5	30.0	31.5	20191121035830
852	1	19	10	28.5	30.0	31.5	20191121035830
852	1	75	5	28.5	30.0	31.5	20191121035830
852	1	118	48	28.5	30.0	31.5	20191121035830
857	1	7	229	28.5	30.0	31.5	20191121035933
857	1	12	29	28.5	30.0	31.5	20191121035933
857	1	19	10	28.5	30.0	31.5	20191121035933
857	1	75	4	28.5	30.0	31.5	20191121035933
857	1	118	48	28.5	30.0	31.5	20191121035933
862	1	7	228	28.5	30.0	31.5	20191121040036
862	1	12	28	28.5	30.0	31.5	20191121040036
862	1	19	10	28.5	30.0	31.5	20191121040036
862	1	75	4	28.5	30.0	31.5	20191121040036
862	1	118	48	28.5	30.0	31.5	20191121040036
867	1	7	227	28.5	30.0	31.5	20191121040139
867	1	12	27	28.5	30.0	31.5	20191121040139
867	1	19	10	28.5	30.0	31.5	20191121040139
867	1	75	4	28.5	30.0	31.5	20191121040139
867	1	118	48	28.5	30.0	31.5	20191121040139
872	1	7	226	28.5	30.0	31.5	20191121040242
872	1	12	26	28.5	30.0	31.5	20191121040242
872	1	19	10	28.5	30.0	31.5	20191121040242
872	1	75	4	28.5	30.0	31.5	20191121040242
872	1	118	48	28.5	30.0	31.5	20191121040242
877	1	7	225	28.5	30.0	31.5	20191121040345
877	1	12	25	28.5	30.0	31.5	20191121040345
877	1	19	10	28.5	30.0	31.5	20191121040345
877	1	75	4	28.5	30.0	31.5	20191121040345
877	1	118	48	28.5	30.0	31.5	20191121040345
882	1	7	224	28.5	30.0	31.5	20191121040448
882	1	12	24	28.5	30.0	31.5	20191121040448
882	1	19	10	28.5	30.0	31.5	20191121040448
882	1	75	4	28.5	30.0	31.5	20191121040448
882	1	118	48	28.5	30.0	31.5	20191121040448
887	1	7	223	28.5	30.0	31.5	20191121040551
887	1	12	23	28.5	30.0	31.5	20191121040551
887	1	19	10	28.5	30.0	31.5	20191121040551
887	1	75	4	28.5	30.0	31.5	20191121040551
887	1	118	48	28.5	30.0	31.5	20191121040551
892	1	7	222	28.5	30.0	31.5	20191121040654
892	1	12	22	28.5	30.0	31.5	20191121040654
892	1	19	10	28.5	30.0	31.5	20191121040654
892	1	75	4	28.5	30.0	31.5	20191121040654
892	1	118	48	28.5	30.0	31.5	20191121040654
897	1	7	221	28.5	30.0	31.5	20191121040757
897	1	12	21	28.5	30.0	31.5	20191121040757
897	1	19	10	28.5	30.0	31.5	20191121040757
897	1	75	4	28.5	30.0	31.5	20191121040757
897	1	118	48	28.5	30.0	31.5	20191121040757
902	1	7	220	28.5	30.0	31.5	20191121040900
902	1	12	20	28.5	30.0	31.5	20191121040900
902	1	19	10	28.5	30.0	31.5	20191121040900
902	1	75	4	28.5	30.0	31.5	20191121040900
902	1	118	48	28.5	30.0	31.5	20191121040900
907	1	7	219	28.5	30.0	31.5	20191121041003
907	1	12	19	28.5	30.0	31.5	20191121041003
907	1	19	10	28.5	30.0	31.5	20191121041003
907	1	75	4	28.5	30.0	31.5	20191121041003
907	1	118	47	28.5	30.0	31.5	20191121041003
912	1	7	218	28.5	30.0	31.5	20191121041106
912	1	12	18	28.5	30.0	31.5	20191121041106
912	1	19	10	28.5	30.0	31.5	20191121041106
912	1	75	4	28.5	30.0	31.5	20191121041106
912	1	118	47	28.5	30.0	31.5	20191121041106
917	1	7	217	28.5	30.0	31.5	20191121041209
917	1	12	17	28.5	30.0	31.5	20191121041209
917	1	19	10	28.5	30.0	31.5	20191121041209
917	1	75	4	28.5	30.0	31.5	20191121041209
917	1	118	47	28.5	30.0	31.5	20191121041209
922	1	7	216	28.5	30.0	31.5	20191121041312
922	1	12	16	28.5	30.0	31.5	20191121041312
922	1	19	10	28.5	30.0	31.5	20191121041312
922	1	75	4	28.5	30.0	31.5	20191121041312
922	1	118	47	28.5	30.0	31.5	20191121041312
927	1	7	215	28.5	30.0	31.5	20191121041415
927	1	12	15	28.5	30.0	31.5	20191121041415
927	1	19	10	28.5	30.0	31.5	20191121041415
927	1	75	4	28.5	30.0	31.5	20191121041415
927	1	118	47	28.5	30.0	31.5	20191121041415
932	1	7	214	28.5	30.0	31.5	20191121041518
932	1	12	14	28.5	30.0	31.5	20191121041518
932	1	19	10	28.5	30.0	31.5	20191121041518
932	1	75	4	28.5	30.0	31.5	20191121041518
932	1	118	47	28.5	30.0	31.5	20191121041518
937	1	7	213	28.5	30.0	31.5	20191121041621
937	1	12	13	28.5	30.0	31.5	20191121041621
937	1	19	10	28.5	30.0	31.5	20191121041621
937	1	75	4	28.5	30.0	31.5	20191121041621
937	1	118	47	28.5	30.0	31.5	20191121041621
942	1	7	212	28.5	30.0	31.5	20191121041724
942	1	12	12	28.5	30.0	31.5	20191121041724
942	1	19	10	28.5	30.0	31.5	20191121041724
942	1	75	4	28.5	30.0	31.5	20191121041724
942	1	118	47	28.5	30.0	31.5	20191121041724
947	1	7	211	28.5	30.0	31.5	20191121041827
947	1	12	11	28.5	30.0	31.5	20191121041827
947	1	19	10	28.5	30.0	31.5	20191121041827
947	1	75	4	28.5	30.0	31.5	20191121041827
947	1	118	47	28.5	30.0	31.5	20191121041827
952	1	7	210	28.5	30.0	31.5	20191121041930
952	1	12	10	28.5	30.0	31.5	20191121041930
952	1	19	10	28.5	30.0	31.5	20191121041930
952	1	75	4	28.5	30.0	31.5	20191121041930
952	1	118	47	28.5	30.0	31.5	20191121041930
957	1	7	209	28.5	30.0	31.5	20191121042033
957	1	12	9	28.5	30.0	31.5	20191121042033
957	1	19	10	28.5	30.0	31.5	20191121042033
957	1	75	4	28.5	30.0	31.5	20191121042033
957	1	118	47	28.5	30.0	31.5	20191121042033
962	1	7	208	28.5	30.0	31.5	20191121042136
962	1	12	8	28.5	30.0	31.5	20191121042136
962	1	19	10	28.5	30.0	31.5	20191121042136
962	1	75	4	28.5	30.0	31.5	20191121042136
962	1	118	47	28.5	30.0	31.5	20191121042136
967	1	7	207	28.5	30.0	31.5	20191121042239
967	1	12	7	28.5	30.0	31.5	20191121042239
967	1	19	10	28.5	30.0	31.5	20191121042239
967	1	75	4	28.5	30.0	31.5	20191121042239
967	1	118	46	28.5	30.0	31.5	20191121042239
972	1	7	206	28.5	30.0	31.5	20191121042342
972	1	12	6	28.5	30.0	31.5	20191121042342
972	1	19	10	28.5	30.0	31.5	20191121042342
972	1	75	4	28.5	30.0	31.5	20191121042342
972	1	118	46	28.5	30.0	31.5	20191121042342
977	1	7	205	28.5	30.0	31.5	20191121042445
977	1	12	5	28.5	30.0	31.5	20191121042445
977	1	19	10	28.5	30.0	31.5	20191121042445
977	1	75	4	28.5	30.0	31.5	20191121042445
977	1	118	46	28.5	30.0	31.5	20191121042445
982	1	7	204	28.5	30.0	31.5	20191121042548
982	1	12	4	28.5	30.0	31.5	20191121042548
982	1	19	10	28.5	30.0	31.5	20191121042548
982	1	75	4	28.5	30.0	31.5	20191121042548
982	1	118	46	28.5	30.0	31.5	20191121042548
987	1	7	203	28.5	30.0	31.5	20191121042651
987	1	12	3	28.5	30.0	31.5	20191121042651
987	1	19	10	28.5	30.0	31.5	20191121042651
987	1	75	4	28.5	30.0	31.5	20191121042651
987	1	118	46	28.5	30.0	31.5	20191121042651
992	1	7	202	28.5	30.0	31.5	20191121042754
992	1	12	2	29.75	30.0	30.25	20191121042754
992	1	19	10	28.5	30.0	31.5	20191121042754
992	1	75	4	28.5	30.0	31.5	20191121042754
992	1	118	46	28.5	30.0	31.5	20191121042754
997	1	7	201	28.5	30.0	31.5	20191121042857
997	1	12	1	29.75	30.0	30.25	20191121042857
997	1	19	10	28.5	30.0	31.5	20191121042857
997	1	75	4	28.5	30.0	31.5	20191121042857
997	1	118	46	28.5	30.0	31.5	20191121042857
1002	1	7	200	28.5	30.0	31.5	20191121043000
1002	1	19	10	28.5	30.0	31.5	20191121043000
1002	1	75	4	28.5	30.0	31.5	20191121043000
1002	1	118	46	28.5	30.0	31.5	20191121043000
1007	1	7	199	28.5	30.0	31.5	20191121043103
1007	1	19	10	28.5	30.0	31.5	20191121043103
1007	1	75	4	28.5	30.0	31.5	20191121043103
1007	1	118	46	28.5	30.0	31.5	20191121043103
1012	1	7	198	28.5	30.0	31.5	20191121043206
1012	1	19	10	28.5	30.0	31.5	20191121043206
1012	1	75	4	28.5	30.0	31.5	20191121043206
1012	1	118	46	28.5	30.0	31.5	20191121043206
1017	1	7	197	28.5	30.0	31.5	20191121043309
1017	1	19	10	28.5	30.0	31.5	20191121043309
1017	1	75	4	28.5	30.0	31.5	20191121043309
1017	1	118	45	28.5	30.0	31.5	20191121043309
1022	1	7	196	28.5	30.0	31.5	20191121043412
1022	1	19	10	28.5	30.0	31.5	20191121043412
1022	1	75	4	28.5	30.0	31.5	20191121043412
1022	1	118	45	28.5	30.0	31.5	20191121043412
1027	1	7	195	28.5	30.0	31.5	20191121043515
1027	1	19	10	28.5	30.0	31.5	20191121043515
1027	1	75	4	28.5	30.0	31.5	20191121043515
1027	1	118	45	28.5	30.0	31.5	20191121043515
1032	1	7	194	28.5	30.0	31.5	20191121043618
1032	1	19	10	28.5	30.0	31.5	20191121043618
1032	1	75	4	28.5	30.0	31.5	20191121043618
1032	1	118	45	28.5	30.0	31.5	20191121043618
1037	1	7	193	28.5	30.0	31.5	20191121043721
1037	1	19	10	28.5	30.0	31.5	20191121043721
1037	1	75	4	28.5	30.0	31.5	20191121043721
1037	1	118	45	28.5	30.0	31.5	20191121043721
1042	1	7	192	28.5	30.0	31.5	20191121043824
1042	1	19	10	28.5	30.0	31.5	20191121043824
1042	1	75	4	28.5	30.0	31.5	20191121043824
1042	1	118	45	28.5	30.0	31.5	20191121043824
1047	1	7	191	28.5	30.0	31.5	20191121043927
1047	1	19	10	28.5	30.0	31.5	20191121043927
1047	1	75	4	28.5	30.0	31.5	20191121043927
1047	1	118	45	28.5	30.0	31.5	20191121043927
1052	1	7	190	28.5	30.0	31.5	20191121044030
1052	1	19	10	28.5	30.0	31.5	20191121044030
1052	1	75	4	28.5	30.0	31.5	20191121044030
1052	1	118	45	28.5	30.0	31.5	20191121044030
1057	1	7	189	28.5	30.0	31.5	20191121044133
1057	1	19	10	28.5	30.0	31.5	20191121044133
1057	1	75	4	28.5	30.0	31.5	20191121044133
1057	1	118	45	28.5	30.0	31.5	20191121044133
1062	1	7	188	28.5	30.0	31.5	20191121044236
