depth	imgcount	area	nbr	greylimit1	greylimit2	greylimit3	datetime
512	3	118	127	28.5	30.0	31.5	20191121044707
517	3	7	712	28.5	30.0	31.5	20191121044810
517	3	12	232	28.5	30.0	31.5	20191121044810
517	3	19	24	28.5	30.0	31.5	20191121044810
517	3	75	18	28.5	30.0	31.5	20191121044810
517	3	118	127	28.5	30.0	31.5	20191121044810
522	3	7	710	28.5	30.0	31.5	20191121044913
522	3	12	230	28.5	30.0	31.5	20191121044913
522	3	19	24	28.5	30.0	31.5	20191121044913
522	3	75	17	28.5	30.0	31.5	20191121044913
522	3	118	126	28.5	30.0	31.5	20191121044913
527	3	7	708	28.5	30.0	31.5	20191121045016
527	3	12	228	28.5	30.0	31.5	20191121045016
527	3	19	24	28.5	30.0	31.5	20191121045016
527	3	75	17	28.5	30.0	31.5	20191121045016
527	3	118	126	28.5	30.0	31.5	20191121045016
532	3	7	705	28.5	30.0	31.5	20191121045119
532	3	12	225	28.5	30.0	31.5	20191121045119
532	3	19	24	28.5	30.0	31.5	20191121045119
532	3	75	17	28.5	30.0	31.5	20191121045119
532	3	118	126	28.5	30.0	31.5	20191121045119
537	3	7	703	28.5	30.0	31.5	20191121045222
537	3	12	223	28.5	30.0	31.5	20191121045222
537	3	19	24	28.5	30.0	31.5	20191121045222
537	3	75	17	28.5	30.0	31.5	20191121045222
537	3	118	126	28.5	30.0	31.5	20191121045222
542	3	7	700	28.5	30.0	31.5	20191121045325
542	3	12	220	28.5	30.0	31.5	20191121045325
542	3	19	24	28.5	30.0	31.5	20191121045325
542	3	75	17	28.5	30.0	31.5	20191121045325
542	3	118	126	28.5	30.0	31.5	20191121045325
547	3	7	698	28.5	30.0	31.5	20191121045428
547	3	12	218	28.5	30.0	31.5	20191121045428
547	3	19	24	28.5	30.0	31.5	20191121045428
547	3	75	17	28.5	30.0	31.5	20191121045428
547	3	118	126	28.5	30.0	31.5	20191121045428
552	3	7	696	28.5	30.0	31.5	20191121045531
552	3	12	216	28.5	30.0	31.5	20191121045531
552	3	19	24	28.5	30.0	31.5	20191121045531
552	3	75	17	28.5	30.0	31.5	20191121045531
552	3	118	126	28.5	30.0	31.5	20191121045531
557	3	7	693	28.5	30.0	31.5	20191121045634
557	3	12	213	28.5	30.0	31.5	20191121045634
557	3	19	24	28.5	30.0	31.5	20191121045634
557	3	75	17	28.5	30.0	31.5	20191121045634
557	3	118	126	28.5	30.0	31.5	20191121045634
562	3	7	691	28.5	30.0	31.5	20191121045737
562	3	12	211	28.5	30.0	31.5	20191121045737
562	3	19	24	28.5	30.0	31.5	20191121045737
562	3	75	16	28.5	30.0	31.5	20191121045737
562	3	118	125	28.5	30.0	31.5	20191121045737
567	3	7	688	28.5	30.0	31.5	20191121045840
567	3	12	208	28.5	30.0	31.5	20191121045840
567	3	19	24	28.5	30.0	31.5	20191121045840
567	3	75	16	28.5	30.0	31.5	20191121045840
567	3	118	125	28.5	30.0	31.5	20191121045840
572	3	7	686	28.5	30.0	31.5	20191121045943
572	3	12	206	28.5	30.0	31.5	20191121045943
572	3	19	24	28.5	30.0	31.5	20191121045943
572	3	75	16	28.5	30.0	31.5	20191121045943
572	3	118	125	28.5	30.0	31.5	20191121045943
577	3	7	684	28.5	30.0	31.5	20191121050046
577	3	12	204	28.5	30.0	31.5	20191121050046
577	3	19	24	28.5	30.0	31.5	20191121050046
577	3	75	16	28.5	30.0	31.5	20191121050046
577	3	118	125	28.5	30.0	31.5	20191121050046
582	3	7	681	28.5	30.0	31.5	20191121050149
582	3	12	201	28.5	30.0	31.5	20191121050149
582	3	19	24	28.5	30.0	31.5	20191121050149
582	3	75	16	28.5	30.0	31.5	20191121050149
582	3	118	125	28.5	30.0	31.5	20191121050149
587	3	7	679	28.5	30.0	31.5	20191121050252
587	3	12	199	28.5	30.0	31.5	20191121050252
587	3	19	24	28.5	30.0	31.5	20191121050252
587	3	75	16	28.5	30.0	31.5	20191121050252
587	3	118	125	28.5	30.0	31.5	20191121050252
592	3	7	676	28.5	30.0	31.5	20191121050355
592	3	12	196	28.5	30.0	31.5	20191121050355
592	3	19	24	28.5	30.0	31.5	20191121050355
592	3	75	16	28.5	30.0	31.5	20191121050355
592	3	118	125	28.5	30.0	31.5	20191121050355
597	3	7	674	28.5	30.0	31.5	20191121050458
597	3	12	194	28.5	30.0	31.5	20191121050458
597	3	19	24	28.5	30.0	31.5	20191121050458
597	3	75	16	28.5	30.0	31.5	20191121050458
597	3	118	125	28.5	30.0	31.5	20191121050458
602	3	7	672	28.5	30.0	31.5	20191121050601
602	3	12	192	28.5	30.0	31.5	20191121050601
602	3	19	24	28.5	30.0	31.5	20191121050601
602	3	75	16	28.5	30.0	31.5	20191121050601
602	3	118	124	28.5	30.0	31.5	20191121050601
607	3	7	669	28.5	30.0	31.5	20191121050704
607	3	12	189	28.5	30.0	31.5	20191121050704
607	3	19	24	28.5	30.0	31.5	20191121050704
607	3	75	15	28.5	30.0	31.5	20191121050704
607	3	118	124	28.5	30.0	31.5	20191121050704
612	3	7	667	28.5	30.0	31.5	20191121050807
612	3	12	187	28.5	30.0	31.5	20191121050807
612	3	19	24	28.5	30.0	31.5	20191121050807
612	3	75	15	28.5	30.0	31.5	20191121050807
612	3	118	124	28.5	30.0	31.5	20191121050807
617	3	7	664	28.5	30.0	31.5	20191121050910
617	3	12	184	28.5	30.0	31.5	20191121050910
617	3	19	24	28.5	30.0	31.5	20191121050910
617	3	75	15	28.5	30.0	31.5	20191121050910
617	3	118	124	28.5	30.0	31.5	20191121050910
622	3	7	662	28.5	30.0	31.5	20191121051013
622	3	12	182	28.5	30.0	31.5	20191121051013
622	3	19	24	28.5	30.0	31.5	20191121051013
622	3	75	15	28.5	30.0	31.5	20191121051013
622	3	118	124	28.5	30.0	31.5	20191121051013
627	3	7	660	28.5	30.0	31.5	20191121051116
627	3	12	180	28.5	30.0	31.5	20191121051116
627	3	19	24	28.5	30.0	31.5	20191121051116
627	3	75	15	28.5	30.0	31.5	20191121051116
627	3	118	124	28.5	30.0	31.5	20191121051116
632	3	7	657	28.5	30.0	31.5	20191121051219
632	3	12	177	28.5	30.0	31.5	20191121051219
632	3	19	24	28.5	30.0	31.5	20191121051219
632	3	75	15	28.5	30.0	31.5	20191121051219
632	3	118	124	28.5	30.0	31.5	20191121051219
637	3	7	655	28.5	30.0	31.5	20191121051322
637	3	12	175	28.5	30.0	31.5	20191121051322
637	3	19	24	28.5	30.0	31.5	20191121051322
637	3	75	15	28.5	30.0	31.5	20191121051322
637	3	118	123	28.5	30.0	31.5	20191121051322
642	3	7	652	28.5	30.0	31.5	20191121051425
642	3	12	172	28.5	30.0	31.5	20191121051425
642	3	19	24	28.5	30.0	31.5	20191121051425
642	3	75	15	28.5	30.0	31.5	20191121051425
642	3	118	123	28.5	30.0	31.5	20191121051425
647	3	7	650	28.5	30.0	31.5	20191121051528
647	3	12	170	28.5	30.0	31.5	20191121051528
647	3	19	24	28.5	30.0	31.5	20191121051528
647	3	75	15	28.5	30.0	31.5	20191121051528
647	3	118	123	28.5	30.0	31.5	20191121051528
652	3	7	648	28.5	30.0	31.5	20191121051631
652	3	12	168	28.5	30.0	31.5	20191121051631
652	3	19	24	28.5	30.0	31.5	20191121051631
652	3	75	15	28.5	30.0	31.5	20191121051631
652	3	118	123	28.5	30.0	31.5	20191121051631
657	3	7	645	28.5	30.0	31.5	20191121051734
657	3	12	165	28.5	30.0	31.5	20191121051734
657	3	19	24	28.5	30.0	31.5	20191121051734
657	3	75	14	28.5	30.0	31.5	20191121051734
657	3	118	123	28.5	30.0	31.5	20191121051734
662	3	7	643	28.5	30.0	31.5	20191121051837
662	3	12	163	28.5	30.0	31.5	20191121051837
662	3	19	24	28.5	30.0	31.5	20191121051837
662	3	75	14	28.5	30.0	31.5	20191121051837
662	3	118	123	28.5	30.0	31.5	20191121051837
667	3	7	640	28.5	30.0	31.5	20191121051940
667	3	12	160	28.5	30.0	31.5	20191121051940
667	3	19	24	28.5	30.0	31.5	20191121051940
667	3	75	14	28.5	30.0	31.5	20191121051940
667	3	118	123	28.5	30.0	31.5	20191121051940
672	3	7	638	28.5	30.0	31.5	20191121052043
672	3	12	158	28.5	30.0	31.5	20191121052043
672	3	19	24	28.5	30.0	31.5	20191121052043
672	3	75	14	28.5	30.0	31.5	20191121052043
672	3	118	122	28.5	30.0	31.5	20191121052043
677	3	7	636	28.5	30.0	31.5	20191121052146
677	3	12	156	28.5	30.0	31.5	20191121052146
677	3	19	24	28.5	30.0	31.5	20191121052146
677	3	75	14	28.5	30.0	31.5	20191121052146
677	3	118	122	28.5	30.0	31.5	20191121052146
682	3	7	633	28.5	30.0	31.5	20191121052249
682	3	12	153	28.5	30.0	31.5	20191121052249
682	3	19	24	28.5	30.0	31.5	20191121052249
682	3	75	14	28.5	30.0	31.5	20191121052249
682	3	118	122	28.5	30.0	31.5	20191121052249
687	3	7	631	28.5	30.0	31.5	20191121052352
687	3	12	151	28.5	30.0	31.5	20191121052352
687	3	19	24	28.5	30.0	31.5	20191121052352
687	3	75	14	28.5	30.0	31.5	20191121052352
687	3	118	122	28.5	30.0	31.5	20191121052352
692	3	7	628	28.5	30.0	31.5	20191121052455
692	3	12	148	28.5	30.0	31.5	20191121052455
692	3	19	24	28.5	30.0	31.5	20191121052455
692	3	75	14	28.5	30.0	31.5	20191121052455
692	3	118	122	28.5	30.0	31.5	20191121052455
697	3	7	626	28.5	30.0	31.5	20191121052558
697	3	12	146	28.5	30.0	31.5	20191121052558
697	3	19	24	28.5	30.0	31.5	20191121052558
697	3	75	14	28.5	30.0	31.5	20191121052558
697	3	118	122	28.5	30.0	31.5	20191121052558
702	3	7	624	28.5	30.0	31.5	20191121052701
702	3	12	144	28.5	30.0	31.5	20191121052701
702	3	19	24	28.5	30.0	31.5	20191121052701
702	3	75	14	28.5	30.0	31.5	20191121052701
702	3	118	122	28.5	30.0	31.5	20191121052701
707	3	7	621	28.5	30.0	31.5	20191121052804
707	3	12	141	28.5	30.0	31.5	20191121052804
707	3	19	24	28.5	30.0	31.5	20191121052804
707	3	75	14	28.5	30.0	31.5	20191121052804
707	3	118	121	28.5	30.0	31.5	20191121052804
712	3	7	619	28.5	30.0	31.5	20191121052907
712	3	12	139	28.5	30.0	31.5	20191121052907
712	3	19	24	28.5	30.0	31.5	20191121052907
712	3	75	13	28.5	30.0	31.5	20191121052907
712	3	118	121	28.5	30.0	31.5	20191121052907
717	3	7	616	28.5	30.0	31.5	20191121053010
717	3	12	136	28.5	30.0	31.5	20191121053010
717	3	19	24	28.5	30.0	31.5	20191121053010
717	3	75	13	28.5	30.0	31.5	20191121053010
717	3	118	121	28.5	30.0	31.5	20191121053010
722	3	7	614	28.5	30.0	31.5	20191121053113
722	3	12	134	28.5	30.0	31.5	20191121053113
722	3	19	24	28.5	30.0	31.5	20191121053113
722	3	75	13	28.5	30.0	31.5	20191121053113
722	3	118	121	28.5	30.0	31.5	20191121053113
727	3	7	612	28.5	30.0	31.5	20191121053216
727	3	12	132	28.5	30.0	31.5	20191121053216
727	3	19	24	28.5	30.0	31.5	20191121053216
727	3	75	13	28.5	30.0	31.5	20191121053216
727	3	118	121	28.5	30.0	31.5	20191121053216
732	3	7	609	28.5	30.0	31.5	20191121053319
732	3	12	129	28.5	30.0	31.5	20191121053319
732	3	19	24	28.5	30.0	31.5	20191121053319
732	3	75	13	28.5	30.0	31.5	20191121053319
732	3	118	121	28.5	30.0	31.5	20191121053319
737	3	7	607	28.5	30.0	31.5	20191121053422
737	3	12	127	28.5	30.0	31.5	20191121053422
737	3	19	24	28.5	30.0	31.5	20191121053422
737	3	75	13	28.5	30.0	31.5	20191121053422
737	3	118	121	28.5	30.0	31.5	20191121053422
742	3	7	604	28.5	30.0	31.5	20191121053525
742	3	12	124	28.5	30.0	31.5	20191121053525
742	3	19	24	28.5	30.0	31.5	20191121053525
742	3	75	13	28.5	30.0	31.5	20191121053525
742	3	118	120	28.5	30.0	31.5	20191121053525
747	3	7	602	28.5	30.0	31.5	20191121053628
747	3	12	122	28.5	30.0	31.5	20191121053628
747	3	19	24	28.5	30.0	31.5	20191121053628
747	3	75	13	28.5	30.0	31.5	20191121053628
747	3	118	120	28.5	30.0	31.5	20191121053628
752	3	7	600	28.5	30.0	31.5	20191121053731
752	3	12	120	28.5	30.0	31.5	20191121053731
752	3	19	24	28.5	30.0	31.5	20191121053731
752	3	75	13	28.5	30.0	31.5	20191121053731
752	3	118	120	28.5	30.0	31.5	20191121053731
757	3	7	597	28.5	30.0	31.5	20191121053834
757	3	12	117	28.5	30.0	31.5	20191121053834
757	3	19	24	28.5	30.0	31.5	20191121053834
757	3	75	13	28.5	30.0	31.5	20191121053834
757	3	118	120	28.5	30.0	31.5	20191121053834
762	3	7	595	28.5	30.0	31.5	20191121053937
762	3	12	115	28.5	30.0	31.5	20191121053937
762	3	19	24	28.5	30.0	31.5	20191121053937
762	3	75	13	28.5	30.0	31.5	20191121053937
762	3	118	120	28.5	30.0	31.5	20191121053937
767	3	7	592	28.5	30.0	31.5	20191121054040
767	3	12	112	28.5	30.0	31.5	20191121054040
767	3	19	24	28.5	30.0	31.5	20191121054040
767	3	75	13	28.5	30.0	31.5	20191121054040
767	3	118	120	28.5	30.0	31.5	20191121054040
772	3	7	590	28.5	30.0	31.5	20191121054143
772	3	12	110	28.5	30.0	31.5	20191121054143
772	3	19	24	28.5	30.0	31.5	20191121054143
772	3	75	13	28.5	30.0	31.5	20191121054143
772	3	118	119	28.5	30.0	31.5	20191121054143
777	3	7	588	28.5	30.0	31.5	20191121054246
777	3	12	108	28.5	30.0	31.5	20191121054246
777	3	19	24	28.5	30.0	31.5	20191121054246
777	3	75	12	28.5	30.0	31.5	20191121054246
777	3	118	119	28.5	30.0	31.5	20191121054246
782	3	7	585	28.5	30.0	31.5	20191121054349
782	3	12	105	28.5	30.0	31.5	20191121054349
782	3	19	24	28.5	30.0	31.5	20191121054349
782	3	75	12	28.5	30.0	31.5	20191121054349
782	3	118	119	28.5	30.0	31.5	20191121054349
787	3	7	583	28.5	30.0	31.5	20191121054452
787	3	12	103	28.5	30.0	31.5	20191121054452
787	3	19	24	28.5	30.0	31.5	20191121054452
787	3	75	12	28.5	30.0	31.5	20191121054452
787	3	118	119	28.5	30.0	31.5	20191121054452
792	3	7	580	28.5	30.0	31.5	20191121054555
792	3	12	100	28.5	30.0	31.5	20191121054555
792	3	19	24	28.5	30.0	31.5	20191121054555
792	3	75	12	28.5	30.0	31.5	20191121054555
792	3	118	119	28.5	30.0	31.5	20191121054555
797	3	7	578	28.5	30.0	31.5	20191121054658
797	3	12	98	28.5	30.0	31.5	20191121054658
797	3	19	24	28.5	30.0	31.5	20191121054658
797	3	75	12	28.5	30.0	31.5	20191121054658
797	3	118	119	28.5	30.0	31.5	20191121054658
802	3	7	576	28.5	30.0	31.5	20191121054801
802	3	12	96	28.5	30.0	31.5	20191121054801
802	3	19	24	28.5	30.0	31.5	20191121054801
802	3	75	12	28.5	30.0	31.5	20191121054801
802	3	118	118	28.5	30.0	31.5	20191121054801
807	3	7	573	28.5	30.0	31.5	20191121054904
807	3	12	93	28.5	30.0	31.5	20191121054904
807	3	19	24	28.5	30.0	31.5	20191121054904
807	3	75	12	28.5	30.0	31.5	20191121054904
807	3	118	118	28.5	30.0	31.5	20191121054904
812	3	7	571	28.5	30.0	31.5	20191121055007
812	3	12	91	28.5	30.0	31.5	20191121055007
812	3	19	24	28.5	30.0	31.5	20191121055007
812	3	75	12	28.5	30.0	31.5	20191121055007
812	3	118	118	28.5	30.0	31.5	20191121055007
817	3	7	568	28.5	30.0	31.5	20191121055110
817	3	12	88	28.5	30.0	31.5	20191121055110
817	3	19	24	28.5	30.0	31.5	20191121055110
817	3	75	12	28.5	30.0	31.5	20191121055110
817	3	118	118	28.5	30.0	31.5	20191121055110
822	3	7	566	28.5	30.0	31.5	20191121055213
822	3	12	86	28.5	30.0	31.5	20191121055213
822	3	19	24	28.5	30.0	31.5	20191121055213
822	3	75	12	28.5	30.0	31.5	20191121055213
822	3	118	118	28.5	30.0	31.5	20191121055213
827	3	7	564	28.5	30.0	31.5	20191121055316
827	3	12	84	28.5	30.0	31.5	20191121055316
827	3	19	24	28.5	30.0	31.5	20191121055316
827	3	75	12	28.5	30.0	31.5	20191121055316
827	3	118	118	28.5	30.0	31.5	20191121055316
832	3	7	561	28.5	30.0	31.5	20191121055419
832	3	12	81	28.5	30.0	31.5	20191121055419
832	3	19	24	28.5	30.0	31.5	20191121055419
832	3	75	12	28.5	30.0	31.5	20191121055419
832	3	118	117	28.5	30.0	31.5	20191121055419
837	3	7	559	28.5	30.0	31.5	20191121055522
837	3	12	79	28.5	30.0	31.5	20191121055522
837	3	19	24	28.5	30.0	31.5	20191121055522
837	3	75	12	28.5	30.0	31.5	20191121055522
837	3	118	117	28.5	30.0	31.5	20191121055522
842	3	7	556	28.5	30.0	31.5	20191121055625
842	3	12	76	28.5	30.0	31.5	20191121055625
842	3	19	24	28.5	30.0	31.5	20191121055625
842	3	75	12	28.5	30.0	31.5	20191121055625
842	3	118	117	28.5	30.0	31.5	20191121055625
847	3	7	554	28.5	30.0	31.5	20191121055728
847	3	12	74	28.5	30.0	31.5	20191121055728
847	3	19	24	28.5	30.0	31.5	20191121055728
847	3	75	12	28.5	30.0	31.5	20191121055728
847	3	118	117	28.5	30.0	31.5	20191121055728
852	3	7	552	28.5	30.0	31.5	20191121055831
852	3	12	72	28.5	30.0	31.5	20191121055831
852	3	19	24	28.5	30.0	31.5	20191121055831
852	3	75	12	28.5	30.0	31.5	20191121055831
852	3	118	117	28.5	30.0	31.5	20191121055831
857	3	7	549	28.5	30.0	31.5	20191121055934
857	3	12	69	28.5	30.0	31.5	20191121055934
857	3	19	24	28.5	30.0	31.5	20191121055934
857	3	75	11	28.5	30.0	31.5	20191121055934
857	3	118	117	28.5	30.0	31.5	20191121055934
862	3	7	547	28.5	30.0	31.5	20191121060037
862	3	12	67	28.5	30.0	31.5	20191121060037
862	3	19	24	28.5	30.0	31.5	20191121060037
862	3	75	11	28.5	30.0	31.5	20191121060037
862	3	118	116	28.5	30.0	31.5	20191121060037
867	3	7	544	28.5	30.0	31.5	20191121060140
867	3	12	64	28.5	30.0	31.5	20191121060140
867	3	19	24	28.5	30.0	31.5	20191121060140
867	3	75	11	28.5	30.0	31.5	20191121060140
867	3	118	116	28.5	30.0	31.5	20191121060140
872	3	7	542	28.5	30.0	31.5	20191121060243
872	3	12	62	28.5	30.0	31.5	20191121060243
872	3	19	24	28.5	30.0	31.5	20191121060243
872	3	75	11	28.5	30.0	31.5	20191121060243
872	3	118	116	28.5	30.0	31.5	20191121060243
877	3	7	540	28.5	30.0	31.5	20191121060346
877	3	12	60	28.5	30.0	31.5	20191121060346
877	3	19	24	28.5	30.0	31.5	20191121060346
877	3	75	11	28.5	30.0	31.5	20191121060346
877	3	118	116	28.5	30.0	31.5	20191121060346
882	3	7	537	28.5	30.0	31.5	20191121060449
882	3	12	57	28.5	30.0	31.5	20191121060449
882	3	19	24	28.5	30.0	31.5	20191121060449
882	3	75	11	28.5	30.0	31.5	20191121060449
882	3	118	116	28.5	30.0	31.5	20191121060449
887	3	7	535	28.5	30.0	31.5	20191121060552
887	3	12	55	28.5	30.0	31.5	20191121060552
887	3	19	24	28.5	30.0	31.5	20191121060552
887	3	75	11	28.5	30.0	31.5	20191121060552
887	3	118	115	28.5	30.0	31.5	20191121060552
892	3	7	532	28.5	30.0	31.5	20191121060655
892	3	12	52	28.5	30.0	31.5	20191121060655
892	3	19	24	28.5	30.0	31.5	20191121060655
892	3	75	11	28.5	30.0	31.5	20191121060655
892	3	118	115	28.5	30.0	31.5	20191121060655
897	3	7	530	28.5	30.0	31.5	20191121060758
897	3	12	50	28.5	30.0	31.5	20191121060758
897	3	19	24	28.5	30.0	31.5	20191121060758
897	3	75	11	28.5	30.0	31.5	20191121060758
897	3	118	115	28.5	30.0	31.5	20191121060758
902	3	7	528	28.5	30.0	31.5	20191121060901
902	3	12	48	28.5	30.0	31.5	20191121060901
902	3	19	24	28.5	30.0	31.5	20191121060901
902	3	75	11	28.5	30.0	31.5	20191121060901
902	3	118	115	28.5	30.0	31.5	20191121060901
907	3	7	525	28.5	30.0	31.5	20191121061004
907	3	12	45	28.5	30.0	31.5	20191121061004
907	3	19	24	28.5	30.0	31.5	20191121061004
907	3	75	11	28.5	30.0	31.5	20191121061004
907	3	118	115	28.5	30.0	31.5	20191121061004
912	3	7	523	28.5	30.0	31.5	20191121061107
912	3	12	43	28.5	30.0	31.5	20191121061107
912	3	19	24	28.5	30.0	31.5	20191121061107
912	3	75	11	28.5	30.0	31.5	20191121061107
912	3	118	114	28.5	30.0	31.5	20191121061107
917	3	7	520	28.5	30.0	31.5	20191121061210
917	3	12	40	28.5	30.0	31.5	20191121061210
917	3	19	24	28.5	30.0	31.5	20191121061210
917	3	75	11	28.5	30.0	31.5	20191121061210
917	3	118	114	28.5	30.0	31.5	20191121061210
922	3	7	518	28.5	30.0	31.5	20191121061313
922	3	12	38	28.5	30.0	31.5	20191121061313
922	3	19	24	28.5	30.0	31.5	20191121061313
922	3	75	11	28.5	30.0	31.5	20191121061313
922	3	118	114	28.5	30.0	31.5	20191121061313
927	3	7	516	28.5	30.0	31.5	20191121061416
927	3	12	36	28.5	30.0	31.5	20191121061416
927	3	19	24	28.5	30.0	31.5	20191121061416
927	3	75	11	28.5	30.0	31.5	20191121061416
927	3	118	114	28.5	30.0	31.5	20191121061416
932	3	7	513	28.5	30.0	31.5	20191121061519
932	3	12	33	28.5	30.0	31.5	20191121061519
932	3	19	24	28.5	30.0	31.5	20191121061519
932	3	75	11	28.5	30.0	31.5	20191121061519
932	3	118	114	28.5	30.0	31.5	20191121061519
937	3	7	511	28.5	30.0	31.5	20191121061622
937	3	12	31	28.5	30.0	31.5	20191121061622
937	3	19	24	28.5	30.0	31.5	20191121061622
937	3	75	11	28.5	30.0	31.5	20191121061622
937	3	118	113	28.5	30.0	31.5	20191121061622
942	3	7	508	28.5	30.0	31.5	20191121061725
942	3	12	28	28.5	30.0	31.5	20191121061725
942	3	19	24	28.5	30.0	31.5	20191121061725
942	3	75	11	28.5	30.0	31.5	20191121061725
942	3	118	113	28.5	30.0	31.5	20191121061725
947	3	7	506	28.5	30.0	31.5	20191121061828
947	3	12	26	28.5	30.0	31.5	20191121061828
947	3	19	24	28.5	30.0	31.5	20191121061828
947	3	75	10	28.5	30.0	31.5	20191121061828
947	3	118	113	28.5	30.0	31.5	20191121061828
952	3	7	504	28.5	30.0	31.5	20191121061931
952	3	12	24	28.5	30.0	31.5	20191121061931
952	3	19	24	28.5	30.0	31.5	20191121061931
952	3	75	10	28.5	30.0	31.5	20191121061931
952	3	118	113	28.5	30.0	31.5	20191121061931
957	3	7	501	28.5	30.0	31.5	20191121062034
957	3	12	21	28.5	30.0	31.5	20191121062034
957	3	19	24	28.5	30.0	31.5	20191121062034
957	3	75	10	28.5	30.0	31.5	20191121062034
957	3	118	113	28.5	30.0	31.5	20191121062034
962	3	7	499	28.5	30.0	31.5	20191121062137
962	3	12	19	28.5	30.0	31.5	20191121062137
962	3	19	24	28.5	30.0	31.5	20191121062137
962	3	75	10	28.5	30.0	31.5	20191121062137
962	3	118	112	28.5	30.0	31.5	20191121062137
967	3	7	496	28.5	30.0	31.5	20191121062240
967	3	12	16	28.5	30.0	31.5	20191121062240
967	3	19	24	28.5	30.0	31.5	20191121062240
967	3	75	10	28.5	30.0	31.5	20191121062240
967	3	118	112	28.5	30.0	31.5	20191121062240
972	3	7	494	28.5	30.0	31.5	20191121062343
972	3	12	14	28.5	30.0	31.5	20191121062343
972	3	19	24	28.5	30.0	31.5	20191121062343
972	3	75	10	28.5	30.0	31.5	20191121062343
972	3	118	112	28.5	30.0	31.5	20191121062343
977	3	7	492	28.5	30.0	31.5	20191121062446
977	3	12	12	28.5	30.0	31.5	20191121062446
977	3	19	24	28.5	30.0	31.5	20191121062446
977	3	75	10	28.5	30.0	31.5	20191121062446
977	3	118	112	28.5	30.0	31.5	20191121062446
982	3	7	489	28.5	30.0	31.5	20191121062549
982	3	12	9	28.5	30.0	31.5	20191121062549
982	3	19	24	28.5	30.0	31.5	20191121062549
982	3	75	10	28.5	30.0	31.5	20191121062549
982	3	118	111	28.5	30.0	31.5	20191121062549
987	3	7	487	28.5	30.0	31.5	20191121062652
987	3	12	7	28.5	30.0	31.5	20191121062652
987	3	19	24	28.5	30.0	31.5	20191121062652
987	3	75	10	28.5	30.0	31.5	20191121062652
987	3	118	111	28.5	30.0	31.5	20191121062652
992	3	7	484	28.5	30.0	31.5	20191121062755
992	3	12	4	29.75	30.0	30.25	20191121062755
992	3	19	24	28.5	30.0	31.5	20191121062755
992	3	75	10	28.5	30.0	31.5	20191121062755
992	3	118	111	28.5	30.0	31.5	20191121062755
997	3	7	482	28.5	30.0	31.5	20191121062858
997	3	12	2	29.75	30.0	30.25	20191121062858
997	3	19	24	28.5	30.0	31.5	20191121062858
997	3	75	10	28.5	30.0	31.5	20191121062858
997	3	118	111	28.5	30.0	31.5	20191121062858
1002	3	7	480	28.5	30.0	31.5	20191121063001
1002	3	19	24	28.5	30.0	31.5	20191121063001
1002	3	75	10	28.5	30.0	31.5	20191121063001
1002	3	118	110	28.5	30.0	31.5	20191121063001
1007	3	7	477	28.5	30.0	31.5	20191121063104
1007	3	19	24	28.5	30.0	31.5	20191121063104
1007	3	75	10	28.5	30.0	31.5	20191121063104
1007	3	118	110	28.5	30.0	31.5	20191121063104
1012	3	7	475	28.5	30.0	31.5	20191121063207
1012	3	19	24	28.5	30.0	31.5	20191121063207
1012	3	75	10	28.5	30.0	31.5	20191121063207
1012	3	118	110	28.5	30.0	31.5	20191121063207
1017	3	7	472	28.5	30.0	31.5	20191121063310
1017	3	19	24	28.5	30.0	31.5	20191121063310
1017	3	75	10	28.5	30.0	31.5	20191121063310
1017	3	118	110	28.5	30.0	31.5	20191121063310
1022	3	7	470	28.5	30.0	31.5	20191121063413
1022	3	19	24	28.5	30.0	31.5	20191121063413
1022	3	75	10	28.5	30.0	31.5	20191121063413
1022	3	118	110	28.5	30.0	31.5	20191121063413
1027	3	7	468	28.5	30.0	31.5	20191121063516
1027	3	19	24	28.5	30.0	31.5	20191121063516
1027	3	75	10	28.5	30.0	31.5	20191121063516
1027	3	118	109	28.5	30.0	31.5	20191121063516
1032	3	7	465	28.5	30.0	31.5	20191121063619
1032	3	19	24	28.5	30.0	31.5	20191121063619
1032	3	75	10	28.5	30.0	31.5	20191121063619
1032	3	118	109	28.5	30.0	31.5	20191121063619
1037	3	7	463	28.5	30.0	31.5	20191121063722
1037	3	19	24	28.5	30.0	31.5	20191121063722
1037	3	75	10	28.5	30.0	31.5	20191121063722
1037	3	118	109	28.5	30.0	31.5	20191121063722
1042	3	7	460	28.5	30.0	31.5	20191121063825
1042	3	19	24	28.5	30.0	31.5	20191121063825
1042	3	75	10	28.5	30.0	31.5	20191121063825
1042	3	118	109	28.5	30.0	31.5	20191121063825
1047	3	7	458	28.5	30.0	31.5	20191121063928
1047	3	19	24	28.5	30.0	31.5	20191121063928
1047	3	75	10	28.5	30.0	31.5	20191121063928
1047	3	118	108	28.5	30.0	31.5	20191121063928
1052	3	7	456	28.5	30.0	31.5	20191121064031
1052	3	19	24	28.5	30.0	31.5	20191121064031
1052	3	75	10	28.5	30.0	31.5	20191121064031
1052	3	118	108	28.5	30.0	31.5	20191121064031
1057	3	7	453	28.5	30.0	31.5	20191121064134
1057	3	19	24	28.5	30.0	31.5	20191121064134
1057	3	75	9	28.5	30.0	31.5	20191121064134
1057	3	118	108	28.5	30.0	31.5	20191121064134
1062	3	7	451	28.5	30.0	31.5	20191121064237
