depth	imgcount	area	nbr	greylimit1	greylimit2	greylimit3	datetime
512	2	118	127	28.5	30.0	31.5	20191121034706
517	2	7	712	28.5	30.0	31.5	20191121034809
517	2	12	232	28.5	30.0	31.5	20191121034809
517	2	19	24	28.5	30.0	31.5	20191121034809
517	2	75	18	28.5	30.0	31.5	20191121034809
517	2	118	127	28.5	30.0	31.5	20191121034809
522	2	7	710	28.5	30.0	31.5	20191121034912
522	2	12	230	28.5	30.0	31.5	20191121034912
522	2	19	24	28.5	30.0	31.5	20191121034912
522	2	75	17	28.5	30.0	31.5	20191121034912
522	2	118	126	28.5	30.0	31.5	20191121034912
527	2	7	708	28.5	30.0	31.5	20191121035015
527	2	12	228	28.5	30.0	31.5	20191121035015
527	2	19	24	28.5	30.0	31.5	20191121035015
527	2	75	17	28.5	30.0	31.5	20191121035015
527	2	118	126	28.5	30.0	31.5	20191121035015
532	2	7	705	28.5	30.0	31.5	20191121035118
532	2	12	225	28.5	30.0	31.5	20191121035118
532	2	19	24	28.5	30.0	31.5	20191121035118
532	2	75	17	28.5	30.0	31.5	20191121035118
532	2	118	126	28.5	30.0	31.5	20191121035118
537	2	7	703	28.5	30.0	31.5	20191121035221
537	2	12	223	28.5	30.0	31.5	20191121035221
537	2	19	24	28.5	30.0	31.5	20191121035221
537	2	75	17	28.5	30.0	31.5	20191121035221
537	2	118	126	28.5	30.0	31.5	20191121035221
542	2	7	700	28.5	30.0	31.5	20191121035324
542	2	12	220	28.5	30.0	31.5	20191121035324
542	2	19	24	28.5	30.0	31.5	20191121035324
542	2	75	17	28.5	30.0	31.5	20191121035324
542	2	118	126	28.5	30.0	31.5	20191121035324
547	2	7	698	28.5	30.0	31.5	20191121035427
547	2	12	218	28.5	30.0	31.5	20191121035427
547	2	19	24	28.5	30.0	31.5	20191121035427
547	2	75	17	28.5	30.0	31.5	20191121035427
547	2	118	126	28.5	30.0	31.5	20191121035427
552	2	7	696	28.5	30.0	31.5	20191121035530
552	2	12	216	28.5	30.0	31.5	20191121035530
552	2	19	24	28.5	30.0	31.5	20191121035530
552	2	75	17	28.5	30.0	31.5	20191121035530
552	2	118	126	28.5	30.0	31.5	20191121035530
557	2	7	693	28.5	30.0	31.5	20191121035633
557	2	12	213	28.5	30.0	31.5	20191121035633
557	2	19	24	28.5	30.0	31.5	20191121035633
557	2	75	17	28.5	30.0	31.5	20191121035633
557	2	118	126	28.5	30.0	31.5	20191121035633
562	2	7	691	28.5	30.0	31.5	20191121035736
562	2	12	211	28.5	30.0	31.5	20191121035736
562	2	19	24	28.5	30.0	31.5	20191121035736
562	2	75	16	28.5	30.0	31.5	20191121035736
562	2	118	125	28.5	30.0	31.5	20191121035736
567	2	7	688	28.5	30.0	31.5	20191121035839
567	2	12	208	28.5	30.0	31.5	20191121035839
567	2	19	24	28.5	30.0	31.5	20191121035839
567	2	75	16	28.5	30.0	31.5	20191121035839
567	2	118	125	28.5	30.0	31.5	20191121035839
572	2	7	686	28.5	30.0	31.5	20191121035942
572	2	12	206	28.5	30.0	31.5	20191121035942
572	2	19	24	28.5	30.0	31.5	20191121035942
572	2	75	16	28.5	30.0	31.5	20191121035942
572	2	118	125	28.5	30.0	31.5	20191121035942
577	2	7	684	28.5	30.0	31.5	20191121040045
577	2	12	204	28.5	30.0	31.5	20191121040045
577	2	19	24	28.5	30.0	31.5	20191121040045
577	2	75	16	28.5	30.0	31.5	20191121040045
577	2	118	125	28.5	30.0	31.5	20191121040045
582	2	7	681	28.5	30.0	31.5	20191121040148
582	2	12	201	28.5	30.0	31.5	20191121040148
582	2	19	24	28.5	30.0	31.5	20191121040148
582	2	75	16	28.5	30.0	31.5	20191121040148
582	2	118	125	28.5	30.0	31.5	20191121040148
587	2	7	679	28.5	30.0	31.5	20191121040251
587	2	12	199	28.5	30.0	31.5	20191121040251
587	2	19	24	28.5	30.0	31.5	20191121040251
587	2	75	16	28.5	30.0	31.5	20191121040251
587	2	118	125	28.5	30.0	31.5	20191121040251
592	2	7	676	28.5	30.0	31.5	20191121040354
592	2	12	196	28.5	30.0	31.5	20191121040354
592	2	19	24	28.5	30.0	31.5	20191121040354
592	2	75	16	28.5	30.0	31.5	20191121040354
592	2	118	125	28.5	30.0	31.5	20191121040354
597	2	7	674	28.5	30.0	31.5	20191121040457
597	2	12	194	28.5	30.0	31.5	20191121040457
597	2	19	24	28.5	30.0	31.5	20191121040457
597	2	75	16	28.5	30.0	31.5	20191121040457
597	2	118	125	28.5	30.0	31.5	20191121040457
602	2	7	672	28.5	30.0	31.5	20191121040600
602	2	12	192	28.5	30.0	31.5	20191121040600
602	2	19	24	28.5	30.0	31.5	20191121040600
602	2	75	16	28.5	30.0	31.5	20191121040600
602	2	118	124	28.5	30.0	31.5	20191121040600
607	2	7	669	28.5	30.0	31.5	20191121040703
607	2	12	189	28.5	30.0	31.5	20191121040703
607	2	19	24	28.5	30.0	31.5	20191121040703
607	2	75	15	28.5	30.0	31.5	20191121040703
607	2	118	124	28.5	30.0	31.5	20191121040703
612	2	7	667	28.5	30.0	31.5	20191121040806
612	2	12	187	28.5	30.0	31.5	20191121040806
612	2	19	24	28.5	30.0	31.5	20191121040806
612	2	75	15	28.5	30.0	31.5	20191121040806
612	2	118	124	28.5	30.0	31.5	20191121040806
617	2	7	664	28.5	30.0	31.5	20191121040909
617	2	12	184	28.5	30.0	31.5	20191121040909
617	2	19	24	28.5	30.0	31.5	20191121040909
617	2	75	15	28.5	30.0	31.5	20191121040909
617	2	118	124	28.5	30.0	31.5	20191121040909
622	2	7	662	28.5	30.0	31.5	20191121041012
622	2	12	182	28.5	30.0	31.5	20191121041012
622	2	19	24	28.5	30.0	31.5	20191121041012
622	2	75	15	28.5	30.0	31.5	20191121041012
622	2	118	124	28.5	30.0	31.5	20191121041012
627	2	7	660	28.5	30.0	31.5	20191121041115
627	2	12	180	28.5	30.0	31.5	20191121041115
627	2	19	24	28.5	30.0	31.5	20191121041115
627	2	75	15	28.5	30.0	31.5	20191121041115
627	2	118	124	28.5	30.0	31.5	20191121041115
632	2	7	657	28.5	30.0	31.5	20191121041218
632	2	12	177	28.5	30.0	31.5	20191121041218
632	2	19	24	28.5	30.0	31.5	20191121041218
632	2	75	15	28.5	30.0	31.5	20191121041218
632	2	118	124	28.5	30.0	31.5	20191121041218
637	2	7	655	28.5	30.0	31.5	20191121041321
637	2	12	175	28.5	30.0	31.5	20191121041321
637	2	19	24	28.5	30.0	31.5	20191121041321
637	2	75	15	28.5	30.0	31.5	20191121041321
637	2	118	123	28.5	30.0	31.5	20191121041321
642	2	7	652	28.5	30.0	31.5	20191121041424
642	2	12	172	28.5	30.0	31.5	20191121041424
642	2	19	24	28.5	30.0	31.5	20191121041424
642	2	75	15	28.5	30.0	31.5	20191121041424
642	2	118	123	28.5	30.0	31.5	20191121041424
647	2	7	650	28.5	30.0	31.5	20191121041527
647	2	12	170	28.5	30.0	31.5	20191121041527
647	2	19	24	28.5	30.0	31.5	20191121041527
647	2	75	15	28.5	30.0	31.5	20191121041527
647	2	118	123	28.5	30.0	31.5	20191121041527
652	2	7	648	28.5	30.0	31.5	20191121041630
652	2	12	168	28.5	30.0	31.5	20191121041630
652	2	19	24	28.5	30.0	31.5	20191121041630
652	2	75	15	28.5	30.0	31.5	20191121041630
652	2	118	123	28.5	30.0	31.5	20191121041630
657	2	7	645	28.5	30.0	31.5	20191121041733
657	2	12	165	28.5	30.0	31.5	20191121041733
657	2	19	24	28.5	30.0	31.5	20191121041733
657	2	75	14	28.5	30.0	31.5	20191121041733
657	2	118	123	28.5	30.0	31.5	20191121041733
662	2	7	643	28.5	30.0	31.5	20191121041836
662	2	12	163	28.5	30.0	31.5	20191121041836
662	2	19	24	28.5	30.0	31.5	20191121041836
662	2	75	14	28.5	30.0	31.5	20191121041836
662	2	118	123	28.5	30.0	31.5	20191121041836
667	2	7	640	28.5	30.0	31.5	20191121041939
667	2	12	160	28.5	30.0	31.5	20191121041939
667	2	19	24	28.5	30.0	31.5	20191121041939
667	2	75	14	28.5	30.0	31.5	20191121041939
667	2	118	123	28.5	30.0	31.5	20191121041939
672	2	7	638	28.5	30.0	31.5	20191121042042
672	2	12	158	28.5	30.0	31.5	20191121042042
672	2	19	24	28.5	30.0	31.5	20191121042042
672	2	75	14	28.5	30.0	31.5	20191121042042
672	2	118	122	28.5	30.0	31.5	20191121042042
677	2	7	636	28.5	30.0	31.5	20191121042145
677	2	12	156	28.5	30.0	31.5	20191121042145
677	2	19	24	28.5	30.0	31.5	20191121042145
677	2	75	14	28.5	30.0	31.5	20191121042145
677	2	118	122	28.5	30.0	31.5	20191121042145
682	2	7	633	28.5	30.0	31.5	20191121042248
682	2	12	153	28.5	30.0	31.5	20191121042248
682	2	19	24	28.5	30.0	31.5	20191121042248
682	2	75	14	28.5	30.0	31.5	20191121042248
682	2	118	122	28.5	30.0	31.5	20191121042248
687	2	7	631	28.5	30.0	31.5	20191121042351
687	2	12	151	28.5	30.0	31.5	20191121042351
687	2	19	24	28.5	30.0	31.5	20191121042351
687	2	75	14	28.5	30.0	31.5	20191121042351
687	2	118	122	28.5	30.0	31.5	20191121042351
692	2	7	628	28.5	30.0	31.5	20191121042454
692	2	12	148	28.5	30.0	31.5	20191121042454
692	2	19	24	28.5	30.0	31.5	20191121042454
692	2	75	14	28.5	30.0	31.5	20191121042454
692	2	118	122	28.5	30.0	31.5	20191121042454
697	2	7	626	28.5	30.0	31.5	20191121042557
697	2	12	146	28.5	30.0	31.5	20191121042557
697	2	19	24	28.5	30.0	31.5	20191121042557
697	2	75	14	28.5	30.0	31.5	20191121042557
697	2	118	122	28.5	30.0	31.5	20191121042557
702	2	7	624	28.5	30.0	31.5	20191121042700
702	2	12	144	28.5	30.0	31.5	20191121042700
702	2	19	24	28.5	30.0	31.5	20191121042700
702	2	75	14	28.5	30.0	31.5	20191121042700
702	2	118	122	28.5	30.0	31.5	20191121042700
707	2	7	621	28.5	30.0	31.5	20191121042803
707	2	12	141	28.5	30.0	31.5	20191121042803
707	2	19	24	28.5	30.0	31.5	20191121042803
707	2	75	14	28.5	30.0	31.5	20191121042803
707	2	118	121	28.5	30.0	31.5	20191121042803
712	2	7	619	28.5	30.0	31.5	20191121042906
712	2	12	139	28.5	30.0	31.5	20191121042906
712	2	19	24	28.5	30.0	31.5	20191121042906
712	2	75	13	28.5	30.0	31.5	20191121042906
712	2	118	121	28.5	30.0	31.5	20191121042906
717	2	7	616	28.5	30.0	31.5	20191121043009
717	2	12	136	28.5	30.0	31.5	20191121043009
717	2	19	24	28.5	30.0	31.5	20191121043009
717	2	75	13	28.5	30.0	31.5	20191121043009
717	2	118	121	28.5	30.0	31.5	20191121043009
722	2	7	614	28.5	30.0	31.5	20191121043112
722	2	12	134	28.5	30.0	31.5	20191121043112
722	2	19	24	28.5	30.0	31.5	20191121043112
722	2	75	13	28.5	30.0	31.5	20191121043112
722	2	118	121	28.5	30.0	31.5	20191121043112
727	2	7	612	28.5	30.0	31.5	20191121043215
727	2	12	132	28.5	30.0	31.5	20191121043215
727	2	19	24	28.5	30.0	31.5	20191121043215
727	2	75	13	28.5	30.0	31.5	20191121043215
727	2	118	121	28.5	30.0	31.5	20191121043215
732	2	7	609	28.5	30.0	31.5	20191121043318
732	2	12	129	28.5	30.0	31.5	20191121043318
732	2	19	24	28.5	30.0	31.5	20191121043318
732	2	75	13	28.5	30.0	31.5	20191121043318
732	2	118	121	28.5	30.0	31.5	20191121043318
737	2	7	607	28.5	30.0	31.5	20191121043421
737	2	12	127	28.5	30.0	31.5	20191121043421
737	2	19	24	28.5	30.0	31.5	20191121043421
737	2	75	13	28.5	30.0	31.5	20191121043421
737	2	118	121	28.5	30.0	31.5	20191121043421
742	2	7	604	28.5	30.0	31.5	20191121043524
742	2	12	124	28.5	30.0	31.5	20191121043524
742	2	19	24	28.5	30.0	31.5	20191121043524
742	2	75	13	28.5	30.0	31.5	20191121043524
742	2	118	120	28.5	30.0	31.5	20191121043524
747	2	7	602	28.5	30.0	31.5	20191121043627
747	2	12	122	28.5	30.0	31.5	20191121043627
747	2	19	24	28.5	30.0	31.5	20191121043627
747	2	75	13	28.5	30.0	31.5	20191121043627
747	2	118	120	28.5	30.0	31.5	20191121043627
752	2	7	600	28.5	30.0	31.5	20191121043730
752	2	12	120	28.5	30.0	31.5	20191121043730
752	2	19	24	28.5	30.0	31.5	20191121043730
752	2	75	13	28.5	30.0	31.5	20191121043730
752	2	118	120	28.5	30.0	31.5	20191121043730
757	2	7	597	28.5	30.0	31.5	20191121043833
757	2	12	117	28.5	30.0	31.5	20191121043833
757	2	19	24	28.5	30.0	31.5	20191121043833
757	2	75	13	28.5	30.0	31.5	20191121043833
757	2	118	120	28.5	30.0	31.5	20191121043833
762	2	7	595	28.5	30.0	31.5	20191121043936
762	2	12	115	28.5	30.0	31.5	20191121043936
762	2	19	24	28.5	30.0	31.5	20191121043936
762	2	75	13	28.5	30.0	31.5	20191121043936
762	2	118	120	28.5	30.0	31.5	20191121043936
767	2	7	592	28.5	30.0	31.5	20191121044039
767	2	12	112	28.5	30.0	31.5	20191121044039
767	2	19	24	28.5	30.0	31.5	20191121044039
767	2	75	13	28.5	30.0	31.5	20191121044039
767	2	118	120	28.5	30.0	31.5	20191121044039
772	2	7	590	28.5	30.0	31.5	20191121044142
772	2	12	110	28.5	30.0	31.5	20191121044142
772	2	19	24	28.5	30.0	31.5	20191121044142
772	2	75	13	28.5	30.0	31.5	20191121044142
772	2	118	119	28.5	30.0	31.5	20191121044142
777	2	7	588	28.5	30.0	31.5	20191121044245
777	2	12	108	28.5	30.0	31.5	20191121044245
777	2	19	24	28.5	30.0	31.5	20191121044245
777	2	75	12	28.5	30.0	31.5	20191121044245
777	2	118	119	28.5	30.0	31.5	20191121044245
782	2	7	585	28.5	30.0	31.5	20191121044348
782	2	12	105	28.5	30.0	31.5	20191121044348
782	2	19	24	28.5	30.0	31.5	20191121044348
782	2	75	12	28.5	30.0	31.5	20191121044348
782	2	118	119	28.5	30.0	31.5	20191121044348
787	2	7	583	28.5	30.0	31.5	20191121044451
787	2	12	103	28.5	30.0	31.5	20191121044451
787	2	19	24	28.5	30.0	31.5	20191121044451
787	2	75	12	28.5	30.0	31.5	20191121044451
787	2	118	119	28.5	30.0	31.5	20191121044451
792	2	7	580	28.5	30.0	31.5	20191121044554
792	2	12	100	28.5	30.0	31.5	20191121044554
792	2	19	24	28.5	30.0	31.5	20191121044554
792	2	75	12	28.5	30.0	31.5	20191121044554
792	2	118	119	28.5	30.0	31.5	20191121044554
797	2	7	578	28.5	30.0	31.5	20191121044657
797	2	12	98	28.5	30.0	31.5	20191121044657
797	2	19	24	28.5	30.0	31.5	20191121044657
797	2	75	12	28.5	30.0	31.5	20191121044657
797	2	118	119	28.5	30.0	31.5	20191121044657
802	2	7	576	28.5	30.0	31.5	20191121044800
802	2	12	96	28.5	30.0	31.5	20191121044800
802	2	19	24	28.5	30.0	31.5	20191121044800
802	2	75	12	28.5	30.0	31.5	20191121044800
802	2	118	118	28.5	30.0	31.5	20191121044800
807	2	7	573	28.5	30.0	31.5	20191121044903
807	2	12	93	28.5	30.0	31.5	20191121044903
807	2	19	24	28.5	30.0	31.5	20191121044903
807	2	75	12	28.5	30.0	31.5	20191121044903
807	2	118	118	28.5	30.0	31.5	20191121044903
812	2	7	571	28.5	30.0	31.5	20191121045006
812	2	12	91	28.5	30.0	31.5	20191121045006
812	2	19	24	28.5	30.0	31.5	20191121045006
812	2	75	12	28.5	30.0	31.5	20191121045006
812	2	118	118	28.5	30.0	31.5	20191121045006
817	2	7	568	28.5	30.0	31.5	20191121045109
817	2	12	88	28.5	30.0	31.5	20191121045109
817	2	19	24	28.5	30.0	31.5	20191121045109
817	2	75	12	28.5	30.0	31.5	20191121045109
817	2	118	118	28.5	30.0	31.5	20191121045109
822	2	7	566	28.5	30.0	31.5	20191121045212
822	2	12	86	28.5	30.0	31.5	20191121045212
822	2	19	24	28.5	30.0	31.5	20191121045212
822	2	75	12	28.5	30.0	31.5	20191121045212
822	2	118	118	28.5	30.0	31.5	20191121045212
827	2	7	564	28.5	30.0	31.5	20191121045315
827	2	12	84	28.5	30.0	31.5	20191121045315
827	2	19	24	28.5	30.0	31.5	20191121045315
827	2	75	12	28.5	30.0	31.5	20191121045315
827	2	118	118	28.5	30.0	31.5	20191121045315
832	2	7	561	28.5	30.0	31.5	20191121045418
832	2	12	81	28.5	30.0	31.5	20191121045418
832	2	19	24	28.5	30.0	31.5	20191121045418
832	2	75	12	28.5	30.0	31.5	20191121045418
832	2	118	117	28.5	30.0	31.5	20191121045418
837	2	7	559	28.5	30.0	31.5	20191121045521
837	2	12	79	28.5	30.0	31.5	20191121045521
837	2	19	24	28.5	30.0	31.5	20191121045521
837	2	75	12	28.5	30.0	31.5	20191121045521
837	2	118	117	28.5	30.0	31.5	20191121045521
842	2	7	556	28.5	30.0	31.5	20191121045624
842	2	12	76	28.5	30.0	31.5	20191121045624
842	2	19	24	28.5	30.0	31.5	20191121045624
842	2	75	12	28.5	30.0	31.5	20191121045624
842	2	118	117	28.5	30.0	31.5	20191121045624
847	2	7	554	28.5	30.0	31.5	20191121045727
847	2	12	74	28.5	30.0	31.5	20191121045727
847	2	19	24	28.5	30.0	31.5	20191121045727
847	2	75	12	28.5	30.0	31.5	20191121045727
847	2	118	117	28.5	30.0	31.5	20191121045727
852	2	7	552	28.5	30.0	31.5	20191121045830
852	2	12	72	28.5	30.0	31.5	20191121045830
852	2	19	24	28.5	30.0	31.5	20191121045830
852	2	75	12	28.5	30.0	31.5	20191121045830
852	2	118	117	28.5	30.0	31.5	20191121045830
857	2	7	549	28.5	30.0	31.5	20191121045933
857	2	12	69	28.5	30.0	31.5	20191121045933
857	2	19	24	28.5	30.0	31.5	20191121045933
857	2	75	11	28.5	30.0	31.5	20191121045933
857	2	118	117	28.5	30.0	31.5	20191121045933
862	2	7	547	28.5	30.0	31.5	20191121050036
862	2	12	67	28.5	30.0	31.5	20191121050036
862	2	19	24	28.5	30.0	31.5	20191121050036
862	2	75	11	28.5	30.0	31.5	20191121050036
862	2	118	116	28.5	30.0	31.5	20191121050036
867	2	7	544	28.5	30.0	31.5	20191121050139
867	2	12	64	28.5	30.0	31.5	20191121050139
867	2	19	24	28.5	30.0	31.5	20191121050139
867	2	75	11	28.5	30.0	31.5	20191121050139
867	2	118	116	28.5	30.0	31.5	20191121050139
872	2	7	542	28.5	30.0	31.5	20191121050242
872	2	12	62	28.5	30.0	31.5	20191121050242
872	2	19	24	28.5	30.0	31.5	20191121050242
872	2	75	11	28.5	30.0	31.5	20191121050242
872	2	118	116	28.5	30.0	31.5	20191121050242
877	2	7	540	28.5	30.0	31.5	20191121050345
877	2	12	60	28.5	30.0	31.5	20191121050345
877	2	19	24	28.5	30.0	31.5	20191121050345
877	2	75	11	28.5	30.0	31.5	20191121050345
877	2	118	116	28.5	30.0	31.5	20191121050345
882	2	7	537	28.5	30.0	31.5	20191121050448
882	2	12	57	28.5	30.0	31.5	20191121050448
882	2	19	24	28.5	30.0	31.5	20191121050448
882	2	75	11	28.5	30.0	31.5	20191121050448
882	2	118	116	28.5	30.0	31.5	20191121050448
887	2	7	535	28.5	30.0	31.5	20191121050551
887	2	12	55	28.5	30.0	31.5	20191121050551
887	2	19	24	28.5	30.0	31.5	20191121050551
887	2	75	11	28.5	30.0	31.5	20191121050551
887	2	118	115	28.5	30.0	31.5	20191121050551
892	2	7	532	28.5	30.0	31.5	20191121050654
892	2	12	52	28.5	30.0	31.5	20191121050654
892	2	19	24	28.5	30.0	31.5	20191121050654
892	2	75	11	28.5	30.0	31.5	20191121050654
892	2	118	115	28.5	30.0	31.5	20191121050654
897	2	7	530	28.5	30.0	31.5	20191121050757
897	2	12	50	28.5	30.0	31.5	20191121050757
897	2	19	24	28.5	30.0	31.5	20191121050757
897	2	75	11	28.5	30.0	31.5	20191121050757
897	2	118	115	28.5	30.0	31.5	20191121050757
902	2	7	528	28.5	30.0	31.5	20191121050900
902	2	12	48	28.5	30.0	31.5	20191121050900
902	2	19	24	28.5	30.0	31.5	20191121050900
902	2	75	11	28.5	30.0	31.5	20191121050900
902	2	118	115	28.5	30.0	31.5	20191121050900
907	2	7	525	28.5	30.0	31.5	20191121051003
907	2	12	45	28.5	30.0	31.5	20191121051003
907	2	19	24	28.5	30.0	31.5	20191121051003
907	2	75	11	28.5	30.0	31.5	20191121051003
907	2	118	115	28.5	30.0	31.5	20191121051003
912	2	7	523	28.5	30.0	31.5	20191121051106
912	2	12	43	28.5	30.0	31.5	20191121051106
912	2	19	24	28.5	30.0	31.5	20191121051106
912	2	75	11	28.5	30.0	31.5	20191121051106
912	2	118	114	28.5	30.0	31.5	20191121051106
917	2	7	520	28.5	30.0	31.5	20191121051209
917	2	12	40	28.5	30.0	31.5	20191121051209
917	2	19	24	28.5	30.0	31.5	20191121051209
917	2	75	11	28.5	30.0	31.5	20191121051209
917	2	118	114	28.5	30.0	31.5	20191121051209
922	2	7	518	28.5	30.0	31.5	20191121051312
922	2	12	38	28.5	30.0	31.5	20191121051312
922	2	19	24	28.5	30.0	31.5	20191121051312
922	2	75	11	28.5	30.0	31.5	20191121051312
922	2	118	114	28.5	30.0	31.5	20191121051312
927	2	7	516	28.5	30.0	31.5	20191121051415
927	2	12	36	28.5	30.0	31.5	20191121051415
927	2	19	24	28.5	30.0	31.5	20191121051415
927	2	75	11	28.5	30.0	31.5	20191121051415
927	2	118	114	28.5	30.0	31.5	20191121051415
932	2	7	513	28.5	30.0	31.5	20191121051518
932	2	12	33	28.5	30.0	31.5	20191121051518
932	2	19	24	28.5	30.0	31.5	20191121051518
932	2	75	11	28.5	30.0	31.5	20191121051518
932	2	118	114	28.5	30.0	31.5	20191121051518
937	2	7	511	28.5	30.0	31.5	20191121051621
937	2	12	31	28.5	30.0	31.5	20191121051621
937	2	19	24	28.5	30.0	31.5	20191121051621
937	2	75	11	28.5	30.0	31.5	20191121051621
937	2	118	113	28.5	30.0	31.5	20191121051621
942	2	7	508	28.5	30.0	31.5	20191121051724
942	2	12	28	28.5	30.0	31.5	20191121051724
942	2	19	24	28.5	30.0	31.5	20191121051724
942	2	75	11	28.5	30.0	31.5	20191121051724
942	2	118	113	28.5	30.0	31.5	20191121051724
947	2	7	506	28.5	30.0	31.5	20191121051827
947	2	12	26	28.5	30.0	31.5	20191121051827
947	2	19	24	28.5	30.0	31.5	20191121051827
947	2	75	10	28.5	30.0	31.5	20191121051827
947	2	118	113	28.5	30.0	31.5	20191121051827
952	2	7	504	28.5	30.0	31.5	20191121051930
952	2	12	24	28.5	30.0	31.5	20191121051930
952	2	19	24	28.5	30.0	31.5	20191121051930
952	2	75	10	28.5	30.0	31.5	20191121051930
952	2	118	113	28.5	30.0	31.5	20191121051930
957	2	7	501	28.5	30.0	31.5	20191121052033
957	2	12	21	28.5	30.0	31.5	20191121052033
957	2	19	24	28.5	30.0	31.5	20191121052033
957	2	75	10	28.5	30.0	31.5	20191121052033
957	2	118	113	28.5	30.0	31.5	20191121052033
962	2	7	499	28.5	30.0	31.5	20191121052136
962	2	12	19	28.5	30.0	31.5	20191121052136
962	2	19	24	28.5	30.0	31.5	20191121052136
962	2	75	10	28.5	30.0	31.5	20191121052136
962	2	118	112	28.5	30.0	31.5	20191121052136
967	2	7	496	28.5	30.0	31.5	20191121052239
967	2	12	16	28.5	30.0	31.5	20191121052239
967	2	19	24	28.5	30.0	31.5	20191121052239
967	2	75	10	28.5	30.0	31.5	20191121052239
967	2	118	112	28.5	30.0	31.5	20191121052239
972	2	7	494	28.5	30.0	31.5	20191121052342
972	2	12	14	28.5	30.0	31.5	20191121052342
972	2	19	24	28.5	30.0	31.5	20191121052342
972	2	75	10	28.5	30.0	31.5	20191121052342
972	2	118	112	28.5	30.0	31.5	20191121052342
977	2	7	492	28.5	30.0	31.5	20191121052445
977	2	12	12	28.5	30.0	31.5	20191121052445
977	2	19	24	28.5	30.0	31.5	20191121052445
977	2	75	10	28.5	30.0	31.5	20191121052445
977	2	118	112	28.5	30.0	31.5	20191121052445
982	2	7	489	28.5	30.0	31.5	20191121052548
982	2	12	9	28.5	30.0	31.5	20191121052548
982	2	19	24	28.5	30.0	31.5	20191121052548
982	2	75	10	28.5	30.0	31.5	20191121052548
982	2	118	111	28.5	30.0	31.5	20191121052548
987	2	7	487	28.5	30.0	31.5	20191121052651
987	2	12	7	28.5	30.0	31.5	20191121052651
987	2	19	24	28.5	30.0	31.5	20191121052651
987	2	75	10	28.5	30.0	31.5	20191121052651
987	2	118	111	28.5	30.0	31.5	20191121052651
992	2	7	484	28.5	30.0	31.5	20191121052754
992	2	12	4	29.75	30.0	30.25	20191121052754
992	2	19	24	28.5	30.0	31.5	20191121052754
992	2	75	10	28.5	30.0	31.5	20191121052754
992	2	118	111	28.5	30.0	31.5	20191121052754
997	2	7	482	28.5	30.0	31.5	20191121052857
997	2	12	2	29.75	30.0	30.25	20191121052857
997	2	19	24	28.5	30.0	31.5	20191121052857
997	2	75	10	28.5	30.0	31.5	20191121052857
997	2	118	111	28.5	30.0	31.5	20191121052857
1002	2	7	480	28.5	30.0	31.5	20191121053000
1002	2	19	24	28.5	30.0	31.5	20191121053000
1002	2	75	10	28.5	30.0	31.5	20191121053000
1002	2	118	110	28.5	30.0	31.5	20191121053000
1007	2	7	477	28.5	30.0	31.5	20191121053103
1007	2	19	24	28.5	30.0	31.5	20191121053103
1007	2	75	10	28.5	30.0	31.5	20191121053103
1007	2	118	110	28.5	30.0	31.5	20191121053103
1012	2	7	475	28.5	30.0	31.5	20191121053206
1012	2	19	24	28.5	30.0	31.5	20191121053206
1012	2	75	10	28.5	30.0	31.5	20191121053206
1012	2	118	110	28.5	30.0	31.5	20191121053206
1017	2	7	472	28.5	30.0	31.5	20191121053309
1017	2	19	24	28.5	30.0	31.5	20191121053309
1017	2	75	10	28.5	30.0	31.5	20191121053309
1017	2	118	110	28.5	30.0	31.5	20191121053309
1022	2	7	470	28.5	30.0	31.5	20191121053412
1022	2	19	24	28.5	30.0	31.5	20191121053412
1022	2	75	10	28.5	30.0	31.5	20191121053412
1022	2	118	110	28.5	30.0	31.5	20191121053412
1027	2	7	468	28.5	30.0	31.5	20191121053515
1027	2	19	24	28.5	30.0	31.5	20191121053515
1027	2	75	10	28.5	30.0	31.5	20191121053515
1027	2	118	109	28.5	30.0	31.5	20191121053515
1032	2	7	465	28.5	30.0	31.5	20191121053618
1032	2	19	24	28.5	30.0	31.5	20191121053618
1032	2	75	10	28.5	30.0	31.5	20191121053618
1032	2	118	109	28.5	30.0	31.5	20191121053618
1037	2	7	463	28.5	30.0	31.5	20191121053721
1037	2	19	24	28.5	30.0	31.5	20191121053721
1037	2	75	10	28.5	30.0	31.5	20191121053721
1037	2	118	109	28.5	30.0	31.5	20191121053721
1042	2	7	460	28.5	30.0	31.5	20191121053824
1042	2	19	24	28.5	30.0	31.5	20191121053824
1042	2	75	10	28.5	30.0	31.5	20191121053824
1042	2	118	109	28.5	30.0	31.5	20191121053824
1047	2	7	458	28.5	30.0	31.5	20191121053927
1047	2	19	24	28.5	30.0	31.5	20191121053927
1047	2	75	10	28.5	30.0	31.5	20191121053927
1047	2	118	108	28.5	30.0	31.5	20191121053927
1052	2	7	456	28.5	30.0	31.5	20191121054030
1052	2	19	24	28.5	30.0	31.5	20191121054030
1052	2	75	10	28.5	30.0	31.5	20191121054030
1052	2	118	108	28.5	30.0	31.5	20191121054030
1057	2	7	453	28.5	30.0	31.5	20191121054133
1057	2	19	24	28.5	30.0	31.5	20191121054133
1057	2	75	9	28.5	30.0	31.5	20191121054133
1057	2	118	108	28.5	30.0	31.5	20191121054133
1062	2	7	451	28.5	30.0	31.5	20191121054236
