//<Creator>Application Administrator (admin)</Creator>
//<CreateTime>2021-02-01T10:25:16</CreateTime>
//<DataField>Ocean</DataField>
//<DataType>Profiles</DataType>
//<Method>Particle abundance and volume from the Underwater Vision Profiler. The Underwater Video Profiler is designed for the quantification of particles and of large zooplankton in the water column. Light reflected by undisturbed target objects forms a dark-field image.</Method>
//<Owner1>My DO Name(doname@test.com)</Owner1>
Cruise:METAVAR:TEXT:40;Site:METAVAR:TEXT:20;Station:METAVAR:TEXT:20;DataOwner:METAVAR:TEXT:20;Rawfilename:METAVAR:TEXT:20;Instrument:METAVAR:TEXT:10;SN:METAVAR:TEXT:10;CTDrosettefilename:METAVAR:TEXT:40;yyyy-mm-dd hh:mm:METAVAR:TEXT:40;Latitude [degrees_north]:METAVAR:DOUBLE;Longitude [degrees_east]:METAVAR:DOUBLE;Depth [m]:PRIMARYVAR:DOUBLE;Sampled volume [L];LPM (1-1.26 µm) [# l-1];LPM (1.26-1.59 µm) [# l-1];LPM (1.59-2 µm) [# l-1];LPM (2-2.52 µm) [# l-1];LPM (2.52-3.17 µm) [# l-1];LPM (3.17-4 µm) [# l-1];LPM (4-5.04 µm) [# l-1];LPM (5.04-6.35 µm) [# l-1];LPM (6.35-8 µm) [# l-1];LPM (8-10.1 µm) [# l-1];LPM (10.1-12.7 µm) [# l-1];LPM (12.7-16 µm) [# l-1];LPM (16-20.2 µm) [# l-1];LPM (20.2-25.4 µm) [# l-1];LPM (25.4-32 µm) [# l-1];LPM (32-40.3 µm) [# l-1];LPM (40.3-50.8 µm) [# l-1];LPM (50.8-64 µm) [# l-1];LPM (64-80.6 µm) [# l-1];LPM (80.6-102 µm) [# l-1];LPM (102-128 µm) [# l-1];LPM (128-161 µm) [# l-1];LPM (161-203 µm) [# l-1];LPM (203-256 µm) [# l-1];LPM (256-323 µm) [# l-1];LPM (323-406 µm) [# l-1];LPM (406-512 µm) [# l-1];LPM (512-645 µm) [# l-1];LPM (645-813 µm) [# l-1];LPM (0.813-1.02 mm) [# l-1];LPM (1.02-1.29 mm) [# l-1];LPM (1.29-1.63 mm) [# l-1];LPM (1.63-2.05 mm) [# l-1];LPM (2.05-2.58 mm) [# l-1];LPM (2.58-3.25 mm) [# l-1];LPM (3.25-4.1 mm) [# l-1];LPM (4.1-5.16 mm) [# l-1];LPM (5.16-6.5 mm) [# l-1];LPM (6.5-8.19 mm) [# l-1];LPM (8.19-10.3 mm) [# l-1];LPM (10.3-13 mm) [# l-1];LPM (13-16.4 mm) [# l-1];LPM (16.4-20.6 mm) [# l-1];LPM (20.6-26 mm) [# l-1];LPM (>26 mm) [# l-1];LPM biovolume (1-1.26 µm) [mm3 l-1];LPM biovolume (1.26-1.59 µm) [mm3 l-1];LPM biovolume (1.59-2 µm) [mm3 l-1];LPM biovolume (2-2.52 µm) [mm3 l-1];LPM biovolume (2.52-3.17 µm) [mm3 l-1];LPM biovolume (3.17-4 µm) [mm3 l-1];LPM biovolume (4-5.04 µm) [mm3 l-1];LPM biovolume (5.04-6.35 µm) [mm3 l-1];LPM biovolume (6.35-8 µm) [mm3 l-1];LPM biovolume (8-10.1 µm) [mm3 l-1];LPM biovolume (10.1-12.7 µm) [mm3 l-1];LPM biovolume (12.7-16 µm) [mm3 l-1];LPM biovolume (16-20.2 µm) [mm3 l-1];LPM biovolume (20.2-25.4 µm) [mm3 l-1];LPM biovolume (25.4-32 µm) [mm3 l-1];LPM biovolume (32-40.3 µm) [mm3 l-1];LPM biovolume (40.3-50.8 µm) [mm3 l-1];LPM biovolume (50.8-64 µm) [mm3 l-1];LPM biovolume (64-80.6 µm) [mm3 l-1];LPM biovolume (80.6-102 µm) [mm3 l-1];LPM biovolume (102-128 µm) [mm3 l-1];LPM biovolume (128-161 µm) [mm3 l-1];LPM biovolume (161-203 µm) [mm3 l-1];LPM biovolume (203-256 µm) [mm3 l-1];LPM biovolume (256-323 µm) [mm3 l-1];LPM biovolume (323-406 µm) [mm3 l-1];LPM biovolume (406-512 µm) [mm3 l-1];LPM biovolume (512-645 µm) [mm3 l-1];LPM biovolume (645-813 µm) [mm3 l-1];LPM biovolume (0.813-1.02 mm) [mm3 l-1];LPM biovolume (1.02-1.29 mm) [mm3 l-1];LPM biovolume (1.29-1.63 mm) [mm3 l-1];LPM biovolume (1.63-2.05 mm) [mm3 l-1];LPM biovolume (2.05-2.58 mm) [mm3 l-1];LPM biovolume (2.58-3.25 mm) [mm3 l-1];LPM biovolume (3.25-4.1 mm) [mm3 l-1];LPM biovolume (4.1-5.16 mm) [mm3 l-1];LPM biovolume (5.16-6.5 mm) [mm3 l-1];LPM biovolume (6.5-8.19 mm) [mm3 l-1];LPM biovolume (8.19-10.3 mm) [mm3 l-1];LPM biovolume (10.3-13 mm) [mm3 l-1];LPM biovolume (13-16.4 mm) [mm3 l-1];LPM biovolume (16.4-20.6 mm) [mm3 l-1];LPM biovolume (20.6-26 mm) [mm3 l-1];LPM biovolume (>26 mm) [mm3 l-1];chloro fluo [mg chl m-3];conductivity [ms cm-1];cpar [%];depth [m];fcdom [ppb qse];in situ density anomaly [kg m-3];nitrate [umol l-1];oxygen [umol kg-1];oxygen [ml l-1];par [umol m-2 s-1];potential density anomaly [kg m-3];potential temperature [degc];practical salinity [psu];pressure [db];qc flag;spar [umol m-2 s-1];temperature [degc];extrames01;extrames02;extrames03;extrames04;extrames05;extrames06;extrames07;extrames08;extrames09;extrames10;extrames11;extrames12;extrames13;extrames14;extrames15;extrames16;extrames17;extrames18;extrames19;extrames20
;;;;;;;;2019-11-21 02:00:00;;;1477.5;2.26;;;;;;;;;;;;;;;;;111.50442477876108;;10.619469026548673;;;3.097345132743363;20.353982300884958;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00465801514879352;0.0;0.00204411161409709;0.0;0.0;0.00487239094720064;0.0640527318983307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 02:00:00;;;1482.5;2.26;;;;;;;;;;;;;;;;;110.17699115044249;;10.619469026548673;;;3.097345132743363;19.026548672566374;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00460256258749836;0.0;0.00204411161409709;0.0;0.0;0.00487239094720064;0.0598753798180048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 02:00:00;;;1487.5;2.26;;;;;;;;;;;;;;;;;109.2920353982301;;10.619469026548673;;;3.097345132743363;16.8141592920354;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00456559421330159;0.0;0.00204411161409709;0.0;0.0;0.00487239094720064;0.052913126350795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 02:00:00;;;1492.5;2.26;;;;;;;;;;;;;;;;;107.96460176991151;;10.619469026548673;;;3.097345132743363;14.601769911504427;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00451014165200643;0.0;0.00204411161409709;0.0;0.0;0.00487239094720064;0.0459508728835851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 02:00:00;;;1497.5;1.13;;;;;;;;;;;;;;;;;107.07964601769912;;10.619469026548673;;;3.5398230088495577;11.504424778761063;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00447317327780965;0.0;0.00204411161409709;0.0;0.0;0.00556844679680073;0.0362037180294913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;brusample03;My DO Name(doname@test.com);HDR20191121030000;uvp5;;;2019-11-21 03:00:00;44.0905;7.576;2.5;3.39;;;;;;;;;;;;;;;;;283.1858407079646;141.5929203539823;7.0796460176991145;14.159292035398229;;23.59882005899705;40.41297935103245;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0118298797429677;0.0134926619455048;0.00136274107606473;0.00548208610624684;0.0;0.0371229786453382;0.127177163334367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;7.5;3.39;;;;;;;;;;;;;;;;;282.3008849557522;140.7079646017699;7.0796460176991145;13.274336283185841;;22.71386430678466;40.117994100294986;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0117929113687709;0.0134083328083454;0.00136274107606473;0.00513945572460641;0.0;0.035730866946138;0.126248862872072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.36684;4.33251;;6.9404;;;;;;18.9266;;14.84172;35.51258;7.0;0E-20;;14.84276;;;88.93218;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;12.5;3.39;;;;;;;;;;;;;;;;;281.71091445427726;140.117994100295;7.0796460176991145;12.684365781710914;;22.123893805309734;40.117994100294986;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0117682657859731;0.0133521133835725;0.00136274107606473;0.00491103547017946;0.0;0.0348027924800045;0.126248862872072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.37156;4.3361098;;11.8986;;;;;;8.08416;;14.87526;35.51162;12.0;0E-20;;14.87708;;;89.10272;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;17.5;3.39;;;;;;;;;;;;;;;;;280.8259587020649;139.2330383480826;7.0796460176991145;11.799410029498524;;21.238938053097343;40.117994100294986;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0117312974117763;0.0132677842464131;0.00136274107606473;0.00456840508853903;0.0;0.0334106807808044;0.126248862872072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.38878;4.3232332;;16.8562;;;;;;4.1119;;14.73922;35.51778;17.0;0E-20;;14.74178;;;89.3943;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;22.5;3.39;;;;;;;;;;;;;;;;;280.23598820059;138.64306784660766;7.0796460176991145;11.209439528023598;;20.64896755162242;40.117994100294986;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0117066518289784;0.0132115648216402;0.00136274107606473;0.00433998483411208;0.0;0.0324826063146709;0.126248862872072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.37696;4.3164362;;21.8124;;;;;;1.8683;;14.66386;35.52028;22.0;0E-20;;14.66712;;;89.7316;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;27.5;3.39;;;;;;;;;;;;;;;;;279.646017699115;138.05309734513273;7.0796460176991145;10.619469026548671;;20.058997050147493;40.117994100294986;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0116820062461806;0.0131553453968672;0.00136274107606473;0.00411156457968513;0.0;0.0315545318485375;0.126248862872072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2916;4.3017948;;26.7712;;;;;;0.88041;;14.50804;35.52562;27.0;0E-20;;14.51204;;;90.65006;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;32.5;3.39;;;;;;;;;;;;;;;;;278.76106194690266;137.16814159292034;7.0796460176991145;9.734513274336283;;19.469026548672566;40.117994100294986;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0116450378719838;0.0130710162597078;0.00136274107606473;0.0037689341980447;0.0;0.030626457382404;0.126248862872072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.24976;4.2652552;;31.7268;;;;;;0.399156;;14.1316;35.53558;32.0;0E-20;;14.13624;;;90.8996;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;37.5;3.39;;;;;;;;;;;;;;;;;278.1710914454277;136.57817109144543;7.0796460176991145;9.144542772861357;;18.87905604719764;40.117994100294986;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011620392289186;0.0130147968349349;0.00136274107606473;0.00354051394361775;0.0;0.0296983829162705;0.126248862872072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.89938;4.1987904;;36.6824;;;;;;0.178428;;13.44914;35.54502;37.0;0E-20;;13.45434;;;94.46326;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;42.5;3.39;;;;;;;;;;;;;;;;;277.28613569321533;135.69321533923303;7.0796460176991145;8.259587020648967;;18.584070796460175;40.117994100294986;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0115834239149892;0.0129304676977755;0.00136274107606473;0.00319788356197732;0.0;0.0292343456832038;0.126248862872072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.62028;4.1846996;;41.643;;;;;;0.0811982;;13.2974;35.54364;42.0;0E-20;;13.30328;;;96.1097;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;47.5;3.39;;;;;;;;;;;;;;;;;276.6961651917404;135.1032448377581;7.0796460176991145;7.669616519174041;;17.99410029498525;40.117994100294986;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0115587783321913;0.0128742482730025;0.00136274107606473;0.00296946330755037;0.0;0.0283062712170704;0.126248862872072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37066;4.170074;;46.5952;;;;;;0.0315562;;13.15284;35.53636;47.0;0E-20;;13.15936;;;97.21448;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;52.5;3.39;;;;;;;;;;;;;;;;;276.10619469026545;134.5132743362832;7.0796460176991145;7.0796460176991145;;17.699115044247787;40.117994100294986;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0115341327493935;0.0128180288482296;0.00136274107606473;0.00274104305312342;0.0;0.0278422339840036;0.126248862872072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23602;4.1548486;;51.5562;;;;;;0.0037018;;13.00268;35.529;52.0;0E-20;;13.00982;;;97.88374;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;57.5;3.39;;;;;;;;;;;;;;;;;275.2212389380531;133.6283185840708;7.0796460176991145;6.1946902654867255;;17.10914454277286;40.117994100294986;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0114971643751967;0.0127336997110702;0.00136274107606473;0.00239841267148299;0.0;0.0269141595178702;0.126248862872072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18084;4.1440064;;56.5088;;;;;;-2e-07;;12.89368;35.52392;57.0;0E-20;;12.90146;;;98.41272;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;62.5;3.39;;;;;;;;;;;;;;;;;274.6312684365782;133.03834808259586;7.0796460176991145;5.604719764011799;;16.8141592920354;40.117994100294986;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0114725187923989;0.0126774802862973;0.00136274107606473;0.00216999241705604;0.0;0.0264501222848035;0.126248862872072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13684;4.1333608;;61.4672;;;;;;0.0;;12.78094;35.52522;62.0;0E-20;;12.78938;;;98.65944;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;67.5;3.39;;;;;;;;;;;;;;;;;273.74631268436576;132.15339233038347;7.0796460176991145;4.71976401179941;;16.224188790560472;39.82300884955752;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0114355504182021;0.0125931511491379;0.00136274107606473;0.00182736203541561;0.0;0.02552204781867;0.125320562409777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1101;4.1205406;;66.423;;;;;;0.0;;12.64504;35.52746;67.0;0E-20;;12.65408;;;98.84346;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;72.5;3.39;;;;;;;;;;;;;;;;;273.15634218289085;131.56342182890856;7.0796460176991145;4.129793510324483;;15.929203539823009;39.82300884955752;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0114109048354042;0.0125369317243649;0.00136274107606473;0.00159894178098866;0.0;0.0250580105856033;0.125320562409777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0928;4.0979078;;71.3808;;;;;;0.0;;12.41908;35.52096;72.0;0E-20;;12.42868;;;99.03926;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;77.5;3.39;;;;;;;;;;;;;;;;;272.56637168141594;130.97345132743362;7.0796460176991145;3.5398230088495573;;15.634218289085545;39.82300884955752;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0113862592526064;0.012480712299592;0.00136274107606473;0.00137052152656171;0.0;0.0245939733525365;0.125320562409777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07514;4.0853294;;76.337;;;;;;0.0;;12.29044;35.51676;77.0;0E-20;;12.30066;;;99.17278;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;82.5;3.39;;;;;;;;;;;;;;;;;271.6814159292035;130.08849557522123;7.0796460176991145;2.654867256637168;;15.339233038348082;39.82300884955752;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0113492908784096;0.0123963831624326;0.00136274107606473;0.00102789114492128;0.0;0.0241299361194698;0.125320562409777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06812;4.0798418;;81.298;;;;;;0.0;;12.23258;35.51476;82.0;0E-20;;12.24346;;;99.22056;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;87.5;3.39;;;;;;;;;;;;;;;;;271.0914454277286;129.49852507374632;7.0796460176991145;2.0648967551622417;;15.044247787610619;39.82300884955752;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0113246452956118;0.0123401637376596;0.00136274107606473;0.000799470890494331;0.0;0.0236658988864031;0.125320562409777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06018;4.0723678;;86.2492;;;;;;0.0;;12.15646;35.51156;87.0;0E-20;;12.16794;;;99.25746;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;92.5;3.39;;;;;;;;;;;;;;;;;270.2064896755162;128.61356932153393;7.0796460176991145;1.1799410029498525;;14.454277286135692;39.82300884955752;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011287676921415;0.0122558346005002;0.00136274107606473;0.000456840508853903;0.0;0.0227378244202696;0.125320562409777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05472;4.064192;;91.2048;;;;;;0.0;;12.07368;35.50774;92.0;0E-20;;12.08574;;;99.36658;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;97.5;3.39;;;;;;;;;;;;;;;;;269.6165191740413;128.023598820059;7.0796460176991145;0.5899705014749262;;14.159292035398229;39.82300884955752;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0112630313386171;0.0121996151757273;0.00136274107606473;0.000228420254426952;0.0;0.0222737871872029;0.125320562409777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05002;4.0605056;;96.157;;;;;;0.0;;12.0338;35.50618;97.0;0E-20;;12.04652;;;99.40912;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;102.5;3.39;;;;;;;;;;;;;;;;;269.0265486725664;127.43362831858407;7.0796460176991145;;;14.159292035398229;39.82300884955752;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0112383857558193;0.0121433957509544;0.00136274107606473;0.0;0.0;0.0222737871872029;0.125320562409777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04768;4.0577056;;101.1136;;;;;;0.0;;11.99914;35.5089;102.0;0E-20;;12.01252;;;99.4459;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;107.5;3.39;;;;;;;;;;;;;;;;;268.14159292035396;126.54867256637168;7.0796460176991145;;;13.864306784660766;39.82300884955752;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0112014173816225;0.012059066613795;0.00136274107606473;0.0;0.0;0.0218097499541362;0.125320562409777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04396;4.0576436;;106.07;;;;;;0.0;;11.99002;35.51376;107.0;0E-20;;12.00398;;;99.48336;;;;;;;;;;;;;;;;;
;;;;;;;;2019-11-21 03:00:00;;;112.5;3.39;;;;;;;;;;;;;;;;;267.55162241887905;125.95870206489676;7.0796460176991145;;;13.569321533923304;39.82300884955752;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0111767717988247;0.012002847189022;0.00136274107606473;0.0;0.0;0.0213457127210695;0.125320562409777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04308;4.0567612;;111.021;;;;;;0.0;;11.97646;35.51526;112.0;0E-20;;11.99108;;;99.4931;;;;;;;;;;;;;;;;;
